feature,importance_mean,importance_std
B07_mean_2020_summer,-2.6201293295817035e-05,4.1917696865512065e-06
B8A_median_2021_spring,-2.7825245376478236e-05,3.233312724179555e-05
CRI1_std_2020_summer,-3.195215647429824e-05,6.338321085152234e-05
B07_mean_2021_summer,-3.453207852259036e-05,1.7781807404930516e-05
SAVI_q25_2020_summer,-3.558154096553837e-05,2.190955697284583e-05
NDRE1_std_2020_autumn,-4.202982964611005e-05,0.00012261140375796327
B05_mean_2020_spring,-5.296758193869729e-05,4.463778586368636e-05
B07_median_2020_spring,-5.9900845900351385e-05,2.0400125868492544e-05
B06_median_2020_summer,-6.224871328371535e-05,1.4135992454616082e-05
NDRE2_mean_2020_autumn,-6.622268349972445e-05,1.4987337124813094e-05
TC_green_mean_2021_autumn,-6.980928413273062e-05,3.2657002974476516e-05
TC_wet_std_2021_spring,-7.814534074993922e-05,5.179117073356273e-05
NDRE1_mean_2020_summer,-8.332791865706124e-05,5.577638760446616e-05
B8A_max_2021_summer,-8.367614660494589e-05,2.168387990435607e-06
B07_max_2020_spring,-8.414434436084435e-05,8.273731801873316e-06
NDVI_mean_2020_summer,-8.476896977005488e-05,2.6081358671588984e-05
B05_std_2020_summer,-8.618290888140479e-05,1.1306254535495166e-05
B06_min_2021_spring,-9.394064061218899e-05,5.1358084418219944e-05
B8A_q25_2021_spring,-9.779030860775546e-05,4.6550349969592036e-05
CRI1_mean_2020_summer,-0.00010470750588957116,2.652173117290908e-05
B07_max_2021_autumn,-0.00011871538148489069,5.072412023320575e-06
B06_mean_2020_summer,-0.0001201809463249696,3.6839639968580534e-05
TC_bright_mean_2021_summer,-0.0001238084439993218,3.6346631232409415e-05
B06_median_2021_spring,-0.00012644443420173346,2.1482639596020022e-05
IRECI_std_2021_spring,-0.00015137194119833422,5.6113957193209754e-05
SAVI_mean_2021_summer,-0.00017081736486194524,8.303794612598113e-05
B07_q25_2021_summer,-0.00022313363283132936,0.00019688122664286579
NDRE2_std_2021_spring,-0.0002518370078315642,0.00011100731966400412
B8A_q75_2021_spring,-0.00033225061128346517,5.359628350361926e-05
B07_median_2021_spring,-0.00042360562850958977,3.2523832503819144e-05
NDVI_median_2021_summer,-0.0004279672684077325,7.130898414157375e-05
B8A_q75_2021_autumn,-0.0005764947895633421,0.00022715570526763603
B05_max_2021_spring,-0.0009009813645176242,6.037420490153824e-05
NDRE2_mean_2021_autumn,-0.0010359051501580934,0.00013964850100072992
