feature,mean_abs_shap,shap_tree_cover,shap_grassland,shap_cropland,shap_built_up,shap_bare_sparse,shap_water
NDMI_std_2020_summer,0.0011776724591147662,0.0021295015116917716,0.0026626197405564445,0.0007029747276827836,0.00141860562483965,3.230603176675311e-05,0.00012002711815119371
B04_q25_2021_autumn,0.0011761311294844273,0.0021677805787742636,0.00140160053594041,0.0010010493877732165,0.002316552646348261,0.00015501388176121888,1.4789746309194349e-05
B8A_std_2020_spring,0.0011695834150189633,0.0019392427421116901,0.0028887587930423574,0.0004566113037438076,0.0015690543286600615,3.8152640238348275e-05,0.0001256806823175146
B11_std_2021_autumn,0.0011685258397815589,0.002236028088159418,0.0017288662417053154,0.001353423568849425,0.0013878742792621315,0.0001735872266119006,0.0001313756341011637
LBP_u8_7_2021_spring,0.0011662702557516216,0.001574009411421081,0.0019605038038518863,0.0014822635822280268,0.0018753564579042947,2.4472934928189533e-05,8.101534417625139e-05
B11_median_2021_spring,0.001165553646324084,0.0025945207106649565,0.0014872128346782691,0.0015638327237607582,0.001087786324765979,0.00019452894803727422,6.544033603726646e-05
B12_q75_2020_autumn,0.0011605814710076397,0.002741348358316659,0.001102481170741867,0.0014029270215411276,0.0015852581698299162,9.559595808016843e-05,3.5878147536100176e-05
B02_median_2020_spring,0.0011598904597323032,0.0010548902972922424,0.0006981989564262489,0.0023044760947339067,0.0026343470886721447,0.00016158989128287182,0.00010584042998640556
B8A_q75_2020_autumn,0.0011574397656940944,0.0016804899543585163,0.0009949618438569341,0.0008819716807983212,0.0032973638218730403,5.1423235217601566e-05,3.842805806015223e-05
B08_min_2020_autumn,0.001156015929394944,0.0014061915644748616,0.0008280339229110422,0.002368812462695781,0.0021308571492189496,4.1709120943192334e-05,0.00016049135612583885
B06_std_2021_summer,0.001154009135913045,0.001168092516770282,0.0025272204387817325,0.0021804607934286747,0.0008695479434189169,4.095273822662224e-05,0.00013778038485204113
B07_std_2021_summer,0.0011505926021184497,0.0024781247614623493,0.0007531853614824719,0.0018955228044915,0.0016357739133274478,4.286119511617028e-05,9.808757683075818e-05
B03_q75_2021_summer,0.0011454742375248202,0.003307091452139838,0.0009810236360969229,0.00040766449823430333,0.002113193801695788,4.4925266286935076e-05,1.8946770695133896e-05
B04_mean_2020_autumn,0.0011451978866377805,0.0018388911477324507,0.002223462050556345,0.0010642890554988598,0.0016468632778806468,5.5684668145942494e-05,4.1997120012439824e-05
LBP_entropy_2020_summer,0.0011432221298527344,0.0012211110682897157,0.0013526347710923427,0.0020838547020705705,0.002078059717920073,6.978750408248565e-05,5.388501566121936e-05
B12_q75_2021_spring,0.0011431906231477473,0.0016306253233296722,0.002295838883250651,0.001551356675443109,0.0012666442659679774,8.770137945435411e-05,2.697721144072045e-05
TC_green_std_2020_summer,0.0011428920363440204,0.0032886753167244488,0.00114472741782838,0.0007161756246445389,0.001636810494687161,2.4621446835806966e-05,4.634191734378792e-05
NDVI_q25_2021_summer,0.0011392411845698412,0.0016700544861446595,0.0016822524915720105,0.00027748454572480724,0.0031126018902541954,5.102584379559618e-05,4.2027849927777974e-05
NDWI_median_2021_autumn,0.0011390496719991523,0.003102957566870049,0.0009033911158967118,0.0002917256061709299,0.002453769908377593,3.620888180983874e-05,4.624495286979173e-05
NDBI_std_2020_summer,0.0011390146674444817,0.0021581733451437168,0.00263014619320535,0.0006826543331953838,0.0012495247962546485,3.75011758286268e-05,7.608816103916506e-05
B07_mean_2021_spring,0.0011360612065629938,0.002425865555539835,0.0031958888532124695,0.0002637971581995743,0.0008493940608835263,2.180582858015064e-05,5.961578296240624e-05
B02_min_2020_spring,0.0011344040758707948,0.0019169774874991739,0.001007539498282018,0.002406520131299184,0.0011910497274199106,0.00018398607456515505,0.00010035153615932689
B02_q25_2021_summer,0.0011341330319041382,0.001098091535413778,0.0006941903465463013,0.0021801410381151755,0.0025886221522811725,0.00017262594460218535,7.112717446621532e-05
B03_mean_2020_autumn,0.0011303168140229926,0.003185932080917586,0.0018173418889399465,0.0006274476876686791,0.001069037442156344,6.1157911619857e-05,2.0983872835543983e-05
NDWI_mean_2021_summer,0.0011281398981000089,0.00304891238439102,0.002503971898302111,0.0002640433275774356,0.0007647713619105498,7.211113918542828e-05,0.00011502927723350849
NDBI_median_2021_summer,0.0011235820378958168,0.0019279595671019213,0.0011128674406441059,0.0003180505590573613,0.0033006001361750963,4.276229114003121e-05,3.9252233256384486e-05
B8A_min_2020_spring,0.0011225896031357321,0.0019238134309241017,0.002331803690278484,0.0009636677555097489,0.0013182685605595346,2.723710092103863e-05,0.0001707470806214852
TC_wet_mean_2021_spring,0.0011222169532705357,0.0015321571949367286,0.0011942217721039041,0.0024615293373784065,0.0011495621903766715,0.00015368004095331792,0.00024215118387418578
NDWI_median_2021_summer,0.0011206354351374801,0.0029070469483658485,0.0020772351832209633,0.00031704929115046536,0.0013590083000120255,1.7742260920931414e-05,4.573062715464521e-05
B11_max_2021_autumn,0.001117385473553434,0.0014273002646270723,0.0024685924959284215,0.0006895655234131842,0.0020106568460595687,5.725156501172959e-05,5.094614628062787e-05
B02_max_2021_summer,0.0011145015926045854,0.001190656486472065,0.0013087343766811554,0.0012657189903277804,0.00272658876976259,9.990766586133922e-05,9.540326652258172e-05
B08_q75_2020_spring,0.001113935211196298,0.002442551492753211,0.00246698197263587,0.000818475530857055,0.0008858505969159957,3.320706136440544e-05,3.654461265125199e-05
B04_median_2020_spring,0.001113704556475656,0.0030431006686231763,0.001041631467056058,0.000663927451072239,0.0017310027738159529,0.00017996761485983048,2.259736342667976e-05
TC_green_std_2020_spring,0.0011082349204130481,0.0024838677651790046,0.0012315256431706635,0.0019286992877177555,0.0008256175277735161,0.00015237501432824045,2.73242843091081e-05
LBP_u8_0_2021_spring,0.0011064758471448454,0.002619662738169695,0.0018774297158346864,0.001112471312623086,0.0009619458877406447,3.6062026827262974e-05,3.128340167369812e-05
B03_min_2021_spring,0.0011061662333304043,0.0024468821650733483,0.000997197488583861,0.0015742823532145943,0.0014169947069561284,0.00016404291716746823,3.759776898702559e-05
NDMI_q75_2021_autumn,0.0011038201882645354,0.001697475772465782,0.002563755438421609,0.0006166221068401863,0.0016629364616501953,5.187887179613994e-05,3.0252478413300272e-05
B11_median_2021_autumn,0.0011018497285145788,0.0022176714723020022,0.0029937162967916212,0.00037089055346185867,0.000954656997773263,4.810413863475479e-05,2.605891212397241e-05
B04_max_2020_summer,0.0010990722812397097,0.003043870871956753,0.0015049930000686981,0.0006632771784060224,0.0012936266007438006,5.977294612227445e-05,2.8893090140708523e-05
B12_mean_2020_autumn,0.0010972490325650063,0.0023803210720222687,0.0010056491612357415,0.0015384814880285461,0.0015109488441750656,0.00011513499890555049,3.2958631022865707e-05
NDBI_q25_2020_autumn,0.0010955899274779672,0.0028692192121140864,0.002476319380364518,0.0004808324369202253,0.0006465299236410151,2.6457005042516027e-05,7.418160678544166e-05
B02_q75_2021_summer,0.0010943128860166288,0.0011565814122605704,0.0007013612825824497,0.0014736204355991025,0.0030975254885883753,0.00010280826571739788,3.3980431351876875e-05
NDBI_std_2020_autumn,0.0010915502174012948,0.0016798641595259134,0.0006436925146927192,0.0017169120713720768,0.002424655906101986,3.5794657027205506e-05,4.838199568786764e-05
LBP_u8_0_2020_autumn,0.0010915119818165205,0.001046016170166904,0.00116498862392575,0.0028488474581977574,0.0013994245040694355,3.331649278157406e-05,5.647864175770205e-05
NDMI_std_2020_spring,0.0010871257687917741,0.002029258268104132,0.002401175659426406,0.0010308890756410023,0.000836238064292574,1.6981174396836818e-05,0.00020821237088969376
B02_q75_2020_summer,0.0010869655267389236,0.0024850159597619905,0.001162889100260787,0.0016520255909205591,0.0010517734053920693,0.00013498949575835594,3.5099608339779956e-05
LBP_u8_9_2020_summer,0.0010869125420108255,0.0029214905782165472,0.0018264776826070884,0.0006237693053940742,0.0009948498998958266,0.0001141579674141678,4.0729818537249316e-05
B02_q75_2020_autumn,0.0010864525597448303,0.002093886680303636,0.0013808378448088258,0.0010569806493796693,0.0018228977856943557,8.999675322028342e-05,7.411564506221128e-05
B8A_mean_2021_summer,0.0010831755931047856,0.00200759467937291,0.0005377393950611883,0.0011592266705375304,0.002739684227653383,1.6573049448688964e-05,3.823553655501298e-05
NDRE2_q25_2020_summer,0.0010824189226923625,0.0026676071224948656,0.001663711556608348,0.0004756416974909154,0.001560289201680892,4.565390285638142e-05,8.161005502277319e-05
B07_q25_2020_spring,0.0010810175000345345,0.002665012223165609,0.0010546384525885826,0.0020463294761663446,0.0006331937455083813,9.275581205663733e-06,7.765552157262603e-05
B05_std_2021_spring,0.0010799473187255912,0.001207528735223438,0.0024371416139281595,0.0004473527643417376,0.0021756950362006354,7.719868670174382e-05,0.0001347670759578327
B04_max_2020_spring,0.0010760452476377763,0.0008806147800103547,0.0016829072918818125,0.0012461573029760539,0.0024835270854505235,0.00012022154387182456,4.28434816360881e-05
NBR_q25_2020_autumn,0.001075768669787839,0.0024723737471320827,0.0006892334067561791,0.0002017072535049217,0.0030502130301846317,1.4052618170353541e-05,2.703196297886494e-05
B04_q75_2021_autumn,0.001075360310674662,0.0017050823074798512,0.0017342109650642734,0.0005236360650944676,0.0023855771104610317,5.4079117737736934e-05,4.957629821061123e-05
B04_q25_2021_summer,0.0010736505043269936,0.001973592467842349,0.001291344381224148,0.0008535621636222239,0.002265445641629399,3.9237903230470124e-05,1.872046841337189e-05
B03_q75_2020_autumn,0.0010726475192798473,0.0029998898457832828,0.0016053891866429143,0.00018587478499953222,0.0015181285405546452,8.643023797012181e-05,4.0172519728586795e-05
B04_max_2021_autumn,0.0010701642114480559,0.0023231051344521237,0.0021227024583663264,0.0009607816399238216,0.0009344171938441805,5.4534910134614934e-05,2.5443931967268604e-05
B04_q25_2020_summer,0.0010701491676363844,0.001776716164214751,0.0024297016486800388,0.0005496275323300012,0.0016026313329304037,4.606614755680748e-05,1.6152180106302956e-05
NDVI_mean_2021_summer,0.0010655633536134892,0.0029071880689680073,0.00036064593192093635,0.000500952491504279,0.002528635765388571,5.9995166550137055e-05,3.596269734900509e-05
NBR_q75_2020_autumn,0.0010639424460503206,0.0028311988424250603,0.00037358485824608904,0.0012082173205694214,0.0018852222301501324,5.693379594364728e-05,2.8497628967572752e-05
B04_median_2021_autumn,0.0010630286407313295,0.0017191471494957132,0.001350062401257948,0.0003255135049808567,0.002920619248792507,4.295643534144959e-05,1.9873104519502226e-05
TC_green_std_2021_spring,0.0010562228731362886,0.001793142298496286,0.0013328983382025147,0.0011561637417728077,0.0019492827698610869,5.3356315691272835e-05,5.2493774793764825e-05
B05_max_2021_summer,0.0010521987333450549,0.0026197125257762127,0.0016740246474181311,0.0007454238205986115,0.001055610903343652,0.00018524811415043774,3.31723887832838e-05
B12_median_2020_spring,0.001050809214456355,0.0016951667963363848,0.0016218691127209324,0.0008344029206867898,0.002025679652277828,7.242208703857094e-05,5.531471767762421e-05
NDBI_std_2020_spring,0.0010500491471659185,0.0021417122085735547,0.0019287065132140328,0.0009080121326072301,0.0010911164528997035,1.7426374979862586e-05,0.0002133212007211275
LBP_u8_3_2020_autumn,0.0010492559568583938,0.0016905665887317492,0.0008781982209131265,0.001350073892870299,0.002141649666035943,0.00014478250562841382,9.026486697083101e-05
B03_min_2020_summer,0.0010460815057819722,0.0024188619153684187,0.0013826438237523897,0.0007608177396912908,0.0015926674776187164,6.371919693470917e-05,5.777888132630945e-05
B12_std_2021_spring,0.0010456350870806108,0.001238087568167027,0.000950661107913383,0.0018953172420062365,0.001989682038438576,6.32446674875645e-05,0.00013681789847087728
B03_mean_2021_summer,0.001043925192716321,0.0028218416069654127,0.0024739141635794857,0.00029912036462174734,0.0005753131880301924,4.682256570958207e-05,4.653926739150683e-05
B08_min_2020_spring,0.001043625066409778,0.0012154920158998876,0.0009811660138612462,0.001994494440188667,0.0016241571292795458,3.516733621209663e-05,0.0004112734630172249
NBR_std_2020_summer,0.0010380742095415728,0.0015927915712531113,0.001244535703823003,0.00148902750692877,0.0017301367723675444,7.118657362841905e-05,0.00010076712924858917
B08_max_2020_spring,0.001035742962971179,0.0012839743304491737,0.0011092000875133996,0.0018143961180448654,0.0019545712943602215,1.716498129672022e-05,3.515096616269341e-05
B05_std_2021_summer,0.0010350340772544934,0.002000883905184838,0.0015432441724675522,0.0006256238894210165,0.0018408149291287478,0.0001347579820736858,6.487958525112031e-05
NDRE2_std_2021_autumn,0.0010340504943159286,0.002670348221558682,0.0010798578021987736,0.0007363482233418828,0.0016463092688664047,1.7612057804304624e-05,5.382739212552411e-05
B12_min_2020_autumn,0.0010336329364378082,0.0013490251623567212,0.0009292905695395619,0.0025211599797830145,0.0012975248056431147,6.0058283836009106e-05,4.473881746842741e-05
NDMI_q25_2021_spring,0.0010320088880433314,0.0016140181796896753,0.001402092403348307,0.0013702049128038745,0.0017157214057510206,4.9608618363596835e-05,4.0407808303514705e-05
NDWI_median_2020_autumn,0.001030631596403486,0.0029652192438622883,0.0011659133169567928,0.00047159252463660424,0.0015236090592579696,1.6674869869282647e-05,4.078056383797865e-05
B8A_q75_2021_summer,0.0010268910281173852,0.0019055739961075975,0.00036491818150286866,0.0011526171853025655,0.002628930328781335,3.725409945766658e-05,7.205237755227813e-05
B04_median_2021_summer,0.001024445397705513,0.0018761845979772087,0.0012504136962275035,0.00038630408001075585,0.0025638451058924328,5.244843764270077e-05,1.747646848247671e-05
B04_median_2020_autumn,0.0010214484295886638,0.001527648217769202,0.00213783346466603,0.0002653011367095117,0.002115955213717694,4.182405640647985e-05,4.012848826306575e-05
B05_q25_2021_spring,0.0010162645489687554,0.002563675798776545,0.0015290029150915796,0.0006461116074540232,0.0010882620021571486,0.00022318357658407522,4.7351393749162217e-05
TC_wet_mean_2020_autumn,0.0010154592945754136,0.0018685835109764034,0.00210229412716726,0.0007614968806759693,0.0013131082214115591,2.1043014216902756e-05,2.6230013004387323e-05
NDRE2_q25_2020_autumn,0.0010130836101659565,0.001501364005880736,0.0013501863823396625,0.001198684109393983,0.001872428932860703,7.471316716982803e-05,8.112506335082668e-05
B04_mean_2021_summer,0.0010123557032649837,0.0017018510627417546,0.0013543250969875124,0.0005797028104951588,0.0023116877503285968,0.00011278234610293593,1.3785152933942912e-05
B8A_q75_2020_spring,0.0010122574952742861,0.0013428416859323073,0.001921531162296828,0.0009631745046896671,0.0018159345111080738,1.2426841986480513e-05,1.763626563236048e-05
B12_mean_2021_autumn,0.0010097697183990477,0.0023651959731135898,0.0005439450455597661,0.0008882942640955236,0.0021719489224464477,5.2887956017536244e-05,3.634614916142297e-05
NDRE1_q25_2021_summer,0.0010094295117340937,0.0023444614956601387,0.0009406400550770697,0.001377581536659838,0.0012006593999446668,5.860325286609092e-05,0.00013463133019675814
NDVI_range_2020_summer,0.001009317020060171,0.0019265382678255887,0.0020269826117961325,0.0007226313197835155,0.0012565441580911032,1.552926416470593e-05,0.00010767649869998061
B11_mean_2020_autumn,0.0010089848380476537,0.002141880890082143,0.0026718229844478803,0.00031212515331546336,0.0008665727964003786,3.1991693753049995e-05,2.951551028700641e-05
SAVI_std_2020_summer,0.0010066394955403784,0.0014117051997822976,0.0020531243943243604,0.0006357251480082239,0.0018284276721394564,1.3692977337692119e-05,9.71615816502401e-05
NBR_q25_2021_summer,0.0010063488462612846,0.0008279992781591919,0.0009639246673468667,0.0014549483710845795,0.002691001557060071,3.448077321174391e-05,6.573843070525514e-05
B02_max_2020_spring,0.0010061701879294737,0.0017531602878935284,0.0009457553489492296,0.00032360448418156286,0.0027568096828640806,0.0001912642614414139,6.64270622470264e-05
B08_q25_2020_spring,0.0010022245180433015,0.002488566509824407,0.0009002515118586868,0.0019232217548050628,0.000642974675962404,1.2207750347166398e-05,4.612490546208278e-05
B06_q25_2020_summer,0.0010019320072893324,0.0015877789784415706,0.0015928510625682053,0.0013468952327316537,0.001408498678020396,3.838444820093133e-05,3.718364377323765e-05
B05_std_2020_spring,0.0010019151847521757,0.0021362603398064773,0.0009960496123485626,0.001920921767314067,0.0008152717736179219,9.051722288355623e-05,5.2470392542469433e-05
NDWI_std_2020_summer,0.0010006395018889302,0.0019736092186925327,0.0009578002227276477,0.00033843468716646797,0.0026242011212701567,1.334854198312331e-05,9.644321949365213e-05
NDRE1_std_2020_spring,0.001000526782151789,0.001236812872299702,0.0006676618971971699,0.0021168751709360186,0.0017322913071210228,3.201215933408135e-05,0.00021750728602274008
NDRE1_std_2021_autumn,0.0009999230100591553,0.00191758792186106,0.0015662045142351198,0.0010395333074954879,0.0014150275576610305,1.2424098417545128e-05,4.876066068468817e-05
NDVI_q25_2021_autumn,0.000998253510389011,0.0010488590377609876,0.002206029360970123,0.0009445863623117707,0.0017471802160579253,2.0667972220323006e-05,2.2198113012936923e-05
B04_q75_2021_summer,0.000995180265839934,0.0015684610667259942,0.0014888654583345767,0.0009597507416451244,0.001805449801996196,0.00012745435944899557,2.1100166888716786e-05
NDRE2_mean_2021_summer,0.0009950369610328832,0.0012764993394413927,0.0022983330519642394,0.0010364931581135928,0.0012605037481693395,4.481441018488212e-05,5.357805832385225e-05
B08_q75_2020_summer,0.000994425880701019,0.0009207246032457757,0.0007160935936305329,0.002192071340686914,0.002068322984182912,2.985441983408831e-05,3.948834262588996e-05
B02_q25_2021_spring,0.0009937540495042658,0.0013973535214929112,0.0017220242924167201,0.0014797917894174234,0.0012432298556841767,6.979133893631103e-05,5.0333499078052716e-05
NDRE1_q25_2020_autumn,0.000993002389085304,0.002322487721335524,0.0006597559108597203,0.0004182332355479821,0.0025074501971638786,2.6163611795203657e-05,2.3923657809514323e-05
NDMI_q75_2021_summer,0.000988596160606763,0.0015491469188331495,0.0014689651912417813,0.001188886623554453,0.0016272609422598352,6.434038877869127e-05,3.297689897266664e-05
NDMI_q25_2020_summer,0.0009868362741256946,0.0014109541374577891,0.0025072423721727295,0.0003706676328163623,0.0015688361740890248,3.172246402444978e-05,3.159486419381124e-05
NDVI_q75_2021_summer,0.0009856096094808112,0.0014433885368579148,0.0015070909546842357,0.0009811914366032036,0.0019224478337263042,2.3904919452351377e-05,3.5633975560857834e-05
B11_mean_2020_spring,0.0009845430423761502,0.001348098860088276,0.002155029224024285,0.0009947230604738257,0.0012923150014994486,8.359159792479903e-05,3.350051024626622e-05
NDRE2_median_2021_autumn,0.0009826434957726667,0.0007608118094752311,0.0016145837031672234,0.00229301712677801,0.001083288560646673,3.57646024797629e-05,0.00010839517208909868
LBP_u8_5_2021_spring,0.0009774599513114348,0.0024498858713601114,0.0009303759280978274,0.001034481687441678,0.0013001816354611326,0.0001038868253752201,4.59477601326388e-05
NDBI_q75_2020_summer,0.0009761544821764996,0.001389872760375458,0.0024796291699508304,0.0007723040765600629,0.001172928576862205,2.183298991439603e-05,2.035931939604571e-05
NDWI_q75_2020_summer,0.0009739773633532107,0.0027345480354215006,0.0014917737253517752,0.00016769187558158445,0.0013938176068736656,1.4181515295601231e-05,4.1851421595136456e-05
NDWI_q25_2020_autumn,0.0009723369893166678,0.002834660501249023,0.0015477170451878642,0.0003357613688142443,0.0010486022573753108,1.8063343976691372e-05,4.92174192968742e-05
B02_q75_2021_spring,0.0009677052821253437,0.0017045245824022042,0.0006867143842674147,0.0018651164858785275,0.0013755394833391166,0.00011440850954014366,5.992824732465637e-05
B08_median_2020_autumn,0.0009645880896665586,0.001957668613280759,0.0023515833337007324,0.0005080232354116199,0.0008985374472265185,3.158692025131347e-05,4.012898812840832e-05
BSI_q25_2020_spring,0.0009622957414308795,0.001619014482008864,0.0018674437846872166,0.0009571858188778921,0.0012700208537872277,3.510370928467397e-05,2.5005799939402362e-05
B06_max_2021_summer,0.000959446291757365,0.0010034582338556066,0.002072993792969805,0.001808058314297871,0.0007938712276189982,2.662775271879756e-05,5.166842908311204e-05
SAVI_mean_2021_autumn,0.0009534175061507292,0.001094429926240731,0.0018274905006968362,0.0006203141196666244,0.0021146226842126163,3.4367861560306806e-05,2.9279944527260748e-05
NDRE1_std_2021_spring,0.00095338393619123,0.0012671388998278688,0.0007299591465402929,0.0015740412249113976,0.0019702031784012914,8.243076168400204e-05,9.653040578252755e-05
B07_max_2020_summer,0.0009529348388424953,0.000828080676094558,0.0005883838749159384,0.0018866081245750839,0.0023211736868887813,4.338981883869542e-05,4.997285174191421e-05
NDRE1_q25_2020_summer,0.0009521360313471936,0.002762695100035795,0.0009183344856892641,0.00029246120132953376,0.0016581857854866835,1.2039449385385138e-05,6.910016615649987e-05
NDMI_q75_2020_spring,0.0009489439900463185,0.002375182346913704,0.0021462268263231885,0.0003937977406855489,0.0007054130266589745,2.207375155680884e-05,5.097024813968625e-05
NBR_q25_2021_autumn,0.0009482311422568634,0.00108229358356654,0.001196125476914353,0.0008059892113460984,0.0025089549033368245,3.9895970370605e-05,5.612770800675975e-05
BSI_std_2020_spring,0.0009470694739225713,0.0014313580844590088,0.0006111872584760951,0.0021309211460579683,0.0013920454650540703,2.325616279301876e-05,9.364872669526517e-05
NDRE2_mean_2020_summer,0.0009467545383206041,0.0011181456302643135,0.001715658661704179,0.0005673228127126269,0.002225286917483151,1.9912748293619463e-05,3.4200459465735645e-05
B08_max_2021_spring,0.0009454413183298017,0.0007529029222425473,0.0017986282442922917,0.0024441467902551715,0.0005794839274934066,6.960119970425915e-05,2.7884825991134925e-05
B8A_max_2020_autumn,0.0009453531885146006,0.002383117491229858,0.0006552077967146385,0.001331032454343055,0.0012306796666763898,2.8830008320996016e-05,4.325171380266627e-05
B07_std_2020_spring,0.00094528362215399,0.0017003734387061353,0.0009226315247713651,0.0018483958018331286,0.0010280465442707826,3.932563491631144e-05,0.00013292878842621644
LBP_u8_8_2021_summer,0.0009422365945807947,0.002600898247429972,0.0018954852008979605,0.0005672471064437396,0.0005532239915813859,1.5047991692649787e-05,2.151702943905992e-05
NDRE2_std_2021_summer,0.0009416257685959046,0.0021669116334494714,0.0015346113434272465,0.0004137291505407599,0.0011953487518828062,5.457294447315105e-05,0.0002845807878019921
B07_max_2021_spring,0.0009414532421297291,0.0016918367525332364,0.002530610714706018,0.0003118495096880319,0.001055248589962452,2.1036121978067346e-05,3.8137763910568683e-05
NDMI_q25_2020_spring,0.0009398396093136595,0.0007602045913247815,0.00229678485392864,0.0006957651418820024,0.0017985451903585006,5.3033502436062934e-05,3.4704375951969065e-05
B11_max_2020_summer,0.0009379437586583859,0.001691088305358064,0.0008538051477256552,0.0018471092046783524,0.0011489560773196707,5.788197201555365e-05,2.8821844853019213e-05
NDBI_q75_2021_spring,0.0009368312417557123,0.0013758805209589105,0.0010677718995107904,0.0022022646932647254,0.0009005336718673907,4.019057017188156e-05,3.434609476057538e-05
B05_std_2021_autumn,0.0009341498703596672,0.0024290952905280843,0.0010908285028188606,0.0003709717095584591,0.0016118861616407588,6.257080764024493e-05,3.954674997159507e-05
NDWI_q75_2020_autumn,0.0009329192500372637,0.0027112874114467345,0.0006883906823205952,0.0002945092059263016,0.0018536682488088305,1.7441929239231414e-05,3.221802248188911e-05
BSI_median_2020_autumn,0.0009319401872227069,0.001336455990448575,0.0021396220132928064,0.0003249410373361147,0.0017526556077225833,2.472222365613691e-05,1.3244250880025051e-05
B02_q25_2020_autumn,0.0009294571110381045,0.0021800200661788683,0.0017509423771474122,0.0005723566406429563,0.00097687260844803,4.965603121936447e-05,4.689494259199524e-05
TC_green_std_2021_autumn,0.0009290917389699117,0.002386947694664602,0.0013825533611311874,0.00112050017746836,0.0006183022203646217,3.200514682056762e-05,3.4241833370131583e-05
B05_max_2020_spring,0.0009239286748359278,0.001733780886980245,0.0006936425021571673,0.0020900862222394284,0.0009334706620151347,6.959832633453617e-05,2.2993449289054394e-05
B08_q75_2020_autumn,0.0009233650683107053,0.0025241904672616672,0.0019816147130574556,0.0004355584663188158,0.0004889594197712507,5.034151123346757e-05,5.952583222157536e-05
B07_std_2021_autumn,0.0009225407087416179,0.002262219165093557,0.0007021213181465412,0.001593756710733788,0.0009010205107302842,2.3363113417999303e-05,5.2763434327538625e-05
B06_q25_2021_summer,0.0009225165112378956,0.002139961104247607,0.0018866351216434716,0.0004962352207801751,0.0008823787776710317,4.6286784231962116e-05,8.360205885312686e-05
NDRE2_median_2021_spring,0.0009223050217799403,0.0010607151276468764,0.0017202464663659336,0.0004846360880793641,0.002197955939169541,4.328417299801062e-05,2.6992336419915846e-05
NBR_mean_2020_summer,0.0009218834575937578,0.0018023477328372233,0.0010220191509937846,0.0005416494084825582,0.002127080363817693,1.6308625092625774e-05,2.1895464338661803e-05
B11_q25_2021_spring,0.0009218384170962646,0.0017058265559346723,0.0021339095768537295,0.0004947714587294185,0.0011068747173135689,3.91835747333004e-05,5.046461901289732e-05
B08_max_2020_autumn,0.0009205640206741937,0.001699472786899662,0.0005772246081512767,0.002021933672201354,0.0011023281395230692,8.697864515258544e-05,3.544627211721444e-05
NDBI_q75_2020_autumn,0.0009205350333970848,0.002151430839315097,0.0020664919050444675,0.0006477018803553287,0.000618717114498444,2.0680030149455298e-05,1.818843101971649e-05
NDVI_median_2021_spring,0.0009201438983036165,0.0007180633337566052,0.0018710984421867972,0.0005013163870519138,0.002373000565152017,2.609694670520287e-05,3.128771496916365e-05
B12_min_2021_autumn,0.000919273903453084,0.0014394524168439794,0.0008681557106881906,0.0007670553196926433,0.002094375866693698,7.249407210878487e-05,0.0002741100346912073
B11_q75_2020_autumn,0.0009175823891785744,0.002214929763511324,0.0023196593756500896,0.00030463265149376155,0.0005851316389789128,5.1207601761140476e-05,2.99333036762171e-05
B02_mean_2021_autumn,0.0009166923487500984,0.0007319078845397206,0.0007263628797244652,0.0018058986587090851,0.0020619895053301295,0.0001328802477856845,4.1114916411505925e-05
B07_max_2021_autumn,0.0009159936391923651,0.0008267679737486935,0.000694038720324138,0.002579118259632812,0.0013435187864255587,2.5750511916864414e-05,2.6767583106123695e-05
B02_q25_2020_spring,0.0009143330356785563,0.0010039878021457567,0.0004946786266800575,0.0016712438386527304,0.002152533117729944,0.00012001785633439298,4.353697252845589e-05
B03_q25_2021_spring,0.0009117177270186257,0.001261441882222585,0.0023736430283364143,0.00029904383586026195,0.0013732879633378552,0.00013326283219419071,2.9626820160447136e-05
LBP_u8_0_2020_spring,0.0009108011396692376,0.0016335100382222096,0.0021170261234799933,0.0006368951175443839,0.0009357460390083207,6.88336086980384e-05,7.279591106248073e-05
NDWI_q25_2020_spring,0.0009082733991061252,0.0011141465141379305,0.001543387125526982,0.00045468231581107286,0.0021657503313394937,7.141454215463726e-05,0.00010025956566663599
NDMI_std_2021_autumn,0.0009073670755197013,0.0011945540562756955,0.0010024428477195182,0.001481190907080772,0.0016421669183648835,3.304108004619592e-05,9.080664363114343e-05
B07_min_2020_spring,0.0009070656006580709,0.0013762034795723834,0.0008808772134714267,0.002069081468619192,0.000953288204580016,4.213618407249741e-05,0.00012080705363290953
SAVI_std_2020_spring,0.0009050301434057863,0.00236033512188019,0.0014478123905566195,0.0005177350341600632,0.0010148831671469736,2.2900188699714197e-05,6.651495799115789e-05
B11_std_2020_spring,0.0009046567904300963,0.0009602463727957283,0.0019014627267631226,0.0012890866051512874,0.0009170149626989203,0.00011836272656974063,0.00024176734860177865
NDBI_mean_2021_spring,0.0009045848844156406,0.001890167644023626,0.0007348326514914771,0.00165720963903475,0.0010270141048808596,4.742674138324822e-05,7.085852567988315e-05
B04_min_2021_spring,0.0009026875606272587,0.0013405751877968923,0.000654403963211447,0.0019095557596429482,0.001385156130970022,6.219831668534162e-05,6.423600545690081e-05
B08_min_2021_summer,0.0008984505647928015,0.001227292961301108,0.0016675188496232994,0.0006696530568368266,0.0013753016468773217,5.349289779585906e-05,0.0003974439763223943
TC_green_mean_2020_summer,0.000897240141198259,0.001897513576506144,0.0009840289202142794,0.0015850886311401778,0.0007809011369505967,0.00011293991601974397,2.296866635861318e-05
