version,name,fold,feature_set,n_features,r2_uniform,mae_mean_pp
V7_arch,model,-1,unknown,1173,0.7166211009025574,3.861786425113678
V7_arch,model,-1,unknown,1173,0.1368319988250732,3.919180855154991
V7_arch,model,-1,unknown,1173,0.8216521739959717,1.1272847652435305
V7_arch,model,-1,unknown,1173,0.7849739193916321,1.1213227175176144
V7_arch,model,-1,unknown,1173,0.750697672367096,1.129329577088356
V7_arch,model,-1,unknown,1173,0.6863009929656982,1.1469709686934948
V7_arch,model,-1,unknown,1173,0.5862869620323181,1.1419146321713924
V7_arch,model,-1,unknown,1173,0.7934578061103821,1.19268661364913
V7_arch,model,-1,unknown,1173,0.8401252627372742,1.0923784226179123
V7_arch,model,-1,unknown,1173,0.7654765248298645,1.1065777391195295
V7_arch,model,-1,unknown,1173,0.4930931329727173,1.1462525464594364
V7_arch,model,-1,unknown,1173,0.5443540215492249,1.1611022986471653
V9_texture,model,-1,unknown,858,0.8472285270690918,2.744478546082973
V9_texture,model,-1,unknown,864,0.8439252972602844,2.6434922590851784
V9_texture,model,-1,unknown,852,0.7998653054237366,2.5658318772912025
V9_texture,model,-1,unknown,1002,0.8191759586334229,2.7256133034825325
V9_texture,model,-1,unknown,942,0.7983588576316833,2.7119146659970284
V9_texture,model,-1,unknown,840,0.845245361328125,2.595653384923935
V9_texture,model,-1,unknown,924,0.8474231362342834,2.657475881278515
V9_texture,model,-1,unknown,912,0.8172934055328369,2.605551481246948
V9_texture,model,-1,unknown,1062,0.7724697589874268,2.829061448574066
V9_texture,model,-1,unknown,1002,0.8485890030860901,2.644181437790394
V9_texture,model,-1,unknown,900,0.777280867099762,2.712862752377987
V9_texture,model,-1,unknown,918,0.8301869034767151,2.568490616977215
V9_texture,model,-1,unknown,1068,0.8183066844940186,2.7721120044589043
V9_texture,model,-1,unknown,1008,0.8565633893013,2.6479991152882576
V9_texture,model,-1,unknown,906,0.8267015814781189,2.727697789669037
V9_texture,model,-1,unknown,1056,0.7838904857635498,2.6616310700774197
V9_texture,model,-1,unknown,996,0.8521416187286377,2.602887339890003
V9_texture,model,-1,unknown,894,0.8304617404937744,2.634268067777157
V9_texture,model,-1,unknown,1146,0.7742738723754883,2.781816013157368
V9_texture,model,-1,unknown,1044,0.7682616710662842,2.937760762870312
V9_texture,model,-1,unknown,984,0.7989358305931091,2.6529477909207344
V9_texture,model,-1,unknown,978,0.846270740032196,2.664949931204319
V9_texture,model,-1,unknown,1128,0.7637903094291687,2.764607034623623
V9_texture,model,-1,unknown,1068,0.8305408954620361,2.632930316030979
V9_texture,model,-1,unknown,966,0.816044270992279,2.697325684130192
V9_texture,model,-1,unknown,1116,0.6342614889144897,2.899857424199581
V9_texture,model,-1,unknown,1056,0.8317961692810059,2.6006674394011497
V9_texture,model,-1,unknown,954,0.8124805092811584,2.6687970384955406
V9_texture,model,-1,unknown,1206,0.8302435874938965,2.8295740485191345
V9_texture,model,-1,unknown,1104,0.8354437947273254,2.756857313215733
V9_texture,model,-1,unknown,1044,0.8446879386901855,2.590414695441723
V9_texture,model,-1,unknown,1122,0.7915747165679932,2.8014125302433968
V9_texture,model,-1,unknown,1062,0.8677904009819031,2.6447780430316925
V9_texture,model,-1,unknown,960,0.8533557057380676,2.649112045764923
V9_texture,model,-1,unknown,1212,0.791564404964447,2.8662867844104767
V9_texture,model,-1,unknown,1110,0.796603262424469,2.7817124500870705
V9_texture,model,-1,unknown,1050,0.8314631581306458,2.6796353980898857
V9_texture,model,-1,unknown,1200,0.7782785296440125,2.7573561295866966
V9_texture,model,-1,unknown,1098,0.8250324726104736,2.778366208076477
V9_texture,model,-1,unknown,1038,0.8418055176734924,2.6644891127943997
V9_texture,model,-1,unknown,1188,0.7659327387809753,2.939648739993572
V9_texture,model,-1,unknown,858,0.7474877238273621,1.6674153506755829
V9_texture,model,-1,unknown,864,0.7722749710083008,1.676860824227333
V9_texture,model,-1,unknown,852,0.710093080997467,1.705600880086422
V9_texture,model,-1,unknown,1002,0.7473098635673523,1.7529666423797607
V9_texture,model,-1,unknown,942,0.7216467261314392,1.654348522424698
V9_texture,model,-1,unknown,840,0.7253191471099854,1.740405522286892
V9_texture,model,-1,unknown,924,0.7442813515663147,1.6809014603495598
V9_texture,model,-1,unknown,912,0.7577474117279053,1.614430919289589
V9_texture,model,-1,unknown,1062,0.722714364528656,1.7552489414811134
V9_texture,model,-1,unknown,1002,0.7521879076957703,1.6303805634379387
V9_texture,model,-1,unknown,900,0.6971274018287659,1.6847776249051094
V9_texture,model,-1,unknown,918,0.7391141057014465,1.664196141064167
V9_texture,model,-1,unknown,1068,0.6907983422279358,1.7520135268568993
V9_texture,model,-1,unknown,1008,0.7435248494148254,1.6577096655964851
V9_texture,model,-1,unknown,906,0.7368271350860596,1.7019929364323616
V9_texture,model,-1,unknown,1056,0.7337732315063477,1.7511047422885897
V9_texture,model,-1,unknown,996,0.7541254162788391,1.634667068719864
V9_texture,model,-1,unknown,894,0.7265646457672119,1.6923904418945312
V9_texture,model,-1,unknown,1146,0.6935629844665527,1.7784835770726204
V9_texture,model,-1,unknown,1044,0.6853383183479309,1.8021190539002416
V9_texture,model,-1,unknown,984,0.7077962756156921,1.6915997490286827
V9_texture,model,-1,unknown,978,0.6566571593284607,1.7280405387282372
V9_texture,model,-1,unknown,1128,0.714085042476654,1.731700263917446
V9_texture,model,-1,unknown,1068,0.7189760208129883,1.7163367941975594
V9_texture,model,-1,unknown,966,0.6945252418518066,1.6915662214159966
V9_texture,model,-1,unknown,1116,0.7240179181098938,1.778753474354744
V9_texture,model,-1,unknown,1056,0.7213948369026184,1.6210118308663368
V9_texture,model,-1,unknown,954,0.6959431171417236,1.742509938776493
V9_texture,model,-1,unknown,1206,0.7075089812278748,1.7389750108122826
V9_texture,model,-1,unknown,1104,0.6871218085289001,1.7718330025672913
V9_texture,model,-1,unknown,1044,0.7197371125221252,1.6737528145313263
V9_texture,model,-1,unknown,1122,0.7528705596923828,1.759420707821846
V9_texture,model,-1,unknown,1062,0.7374973893165588,1.657288521528244
V9_texture,model,-1,unknown,960,0.7264670729637146,1.685379445552826
V9_texture,model,-1,unknown,1212,0.6526435017585754,1.7637234181165695
V9_texture,model,-1,unknown,1110,0.6727792620658875,1.8269475549459455
V9_texture,model,-1,unknown,1050,0.7294332385063171,1.6974540427327156
V9_texture,model,-1,unknown,1200,0.7145662307739258,1.738419570028782
V9_texture,model,-1,unknown,1098,0.7292346954345703,1.7604799941182137
V9_texture,model,-1,unknown,1038,0.7362769246101379,1.6496969386935234
V9_texture,model,-1,unknown,1188,0.7252869009971619,1.7922814935445786
V10,model,-1,unknown,864,0.8439252972602844,2.6434922590851784
V10,model,-1,unknown,864,0.809958279132843,2.6362327858805656
V10,model,-1,unknown,864,0.8666256070137024,2.6143429800868034
V10,model,-1,unknown,996,0.8521416187286377,2.602887339890003
V10,model,-1,unknown,996,0.8683009743690491,2.614172734320164
V10,model,-1,unknown,996,0.8452465534210205,2.6692813262343407
V10,model,-1,unknown,1062,0.8677904009819031,2.6447780430316925
V10,model,-1,unknown,1062,0.8425464630126953,2.6690438389778137
V10,model,-1,unknown,1062,0.7917999625205994,2.7275919914245605
V10,model,-1,unknown,864,0.840925931930542,2.717680297791958
V10,model,-1,unknown,864,0.5987587571144104,3.7482351064682007
V10,model,-1,unknown,996,0.766768753528595,2.841877192258835
V10,model,-1,unknown,996,0.7091009020805359,3.6194700747728343
V10,model,-1,unknown,1062,0.8252530097961426,2.7540767565369606
V10,model,-1,unknown,1062,0.5944023132324219,3.69894839823246
V10,model,-1,unknown,864,0.7608363032341003,3.36780808866024
V10,model,-1,unknown,864,0.7579991817474365,3.363245725631714
V10,model,-1,unknown,864,0.7635847926139832,3.570720925927162
V10,model,-1,unknown,996,0.7552132606506348,3.469801321625709
V10,model,-1,unknown,996,0.7615850567817688,3.527955338358879
V10,model,-1,unknown,996,0.7539141178131104,3.5162486135959625
V10,model,-1,unknown,1062,0.7629080414772034,3.434794768691063
V10,model,-1,unknown,1062,0.7694792747497559,3.391682356595993
V10,model,-1,unknown,1062,0.7537612318992615,3.53386290371418
V10,model,-1,unknown,864,0.752162754535675,3.4347090870141983
V10,model,-1,unknown,864,0.3281667530536651,4.679115489125252
V10,model,-1,unknown,996,0.6537628769874573,3.6667611449956894
V10,model,-1,unknown,996,0.2683498561382293,4.652426764369011
V10,model,-1,unknown,1062,0.7379510998725891,3.66126261651516
V10,model,-1,unknown,1062,0.2999475002288818,4.955591261386871
V10,model,-1,unknown,864,0.7722749710083008,1.676860824227333
V10,model,-1,unknown,864,0.7207788825035095,1.7011933028697968
V10,model,-1,unknown,864,0.7083311676979065,1.7704043537378311
V10,model,-1,unknown,996,0.7541254162788391,1.634667068719864
V10,model,-1,unknown,996,0.77557373046875,1.657428778707981
V10,model,-1,unknown,996,0.6854036450386047,1.718771643936634
V10,model,-1,unknown,1062,0.7374973893165588,1.657288521528244
V10,model,-1,unknown,1062,0.736453115940094,1.6442971304059029
V10,model,-1,unknown,1062,0.7160193920135498,1.6961289569735527
V10,model,-1,unknown,864,0.6371154189109802,1.755046285688877
V10,model,-1,unknown,864,0.5009563565254211,2.627141773700714
V10,model,-1,unknown,996,0.6596231460571289,1.733657531440258
V10,model,-1,unknown,996,0.5357980132102966,2.6805302128195763
V10,model,-1,unknown,1062,0.6923660635948181,1.7965273931622503
V10,model,-1,unknown,1062,0.4922283589839935,2.6506332680583
V10,model,-1,unknown,864,0.7529826164245605,3.6051813513040543
V10,model,-1,unknown,864,0.6413293480873108,3.604783862829208
V10,model,-1,unknown,864,0.7155256867408752,3.903725370764733
V10,model,-1,unknown,996,0.6856102347373962,3.802896663546562
V10,model,-1,unknown,996,0.6464397311210632,3.777850419282913
V10,model,-1,unknown,996,0.7443068623542786,3.687189519405365
V10,model,-1,unknown,1062,0.7337352633476257,3.748353198170662
V10,model,-1,unknown,1062,0.619731605052948,3.680207207798958
V10,model,-1,unknown,1062,0.7454343438148499,3.892286494374275
V10,model,-1,unknown,864,0.658839762210846,3.996624052524567
V10,model,-1,unknown,864,0.2296662330627441,4.698570445179939
V10,model,-1,unknown,996,0.4784556627273559,4.103787615895271
V10,model,-1,unknown,996,-0.9463486671447754,5.76753057539463
V10,model,-1,unknown,1062,0.4187612533569336,3.8326669484376903
V10,model,-1,unknown,1062,-0.2014980912208557,5.025077238678932
V10,model,-1,unknown,864,0.8060192465782166,1.1841858737170696
V10,model,-1,unknown,864,0.8220836520195007,1.1257176287472248
V10,model,-1,unknown,864,0.8056978583335876,1.1520353145897388
V10,model,-1,unknown,996,0.8046660423278809,1.0898392647504809
V10,model,-1,unknown,996,0.7561668753623962,1.1132079176604748
V10,model,-1,unknown,996,0.7186031937599182,1.1700861155986786
V10,model,-1,unknown,1062,0.7325592041015625,1.2183601967990398
V10,model,-1,unknown,1062,0.7728610634803772,1.1726432479918003
V10,model,-1,unknown,1062,0.620268702507019,1.1720524169504642
V10,model,-1,unknown,864,0.7406315207481384,1.2140724807977676
V10,model,-1,unknown,864,0.3564696311950683,2.478478103876114
V10,model,-1,unknown,996,0.7685787677764893,1.2486969120800495
V10,model,-1,unknown,996,0.4059618413448334,2.5637345388531685
V10,model,-1,unknown,1062,0.7253260016441345,1.2545897625386715
V10,model,-1,unknown,1062,0.3213122189044952,2.5992022827267647
V11,bi_Gab2_DMP_plain_silu_L5_d1024_bn,0,bi_Gab2_DMP,1566,0.8377177119255066,2.6849372312426567
V11,bi_Gab2_DMP_plain_silu_L5_d1024_bn_dirichlet,0,bi_Gab2_DMP,1566,-6.5332465171813965,27.718552947044373
V11,bi_Gab2_DMP_plain_silu_L5_d1536_bn,0,bi_Gab2_DMP,1566,0.8497005105018616,2.6553528383374214
V11,bi_Gab2_DMP_plain_silu_L7_d1024_bn,0,bi_Gab2_DMP,1566,0.8017187714576721,2.705039829015732
V11,bi_Gab2_DMP_plain_silu_L5_d1536_bn_dirichlet,0,bi_Gab2_DMP,1566,-9.336976051330566,26.806363463401794
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1024_bn,0,bi_LBP_Gab2_DMP,1632,0.8377370834350586,2.6999490335583687
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1536_bn,0,bi_LBP_Gab2_DMP,1632,0.814176619052887,2.6544034481048584
V11,bi_Gab2_DMP_plain_silu_L5_d2048_bn,0,bi_Gab2_DMP,1566,0.829624354839325,2.777261845767498
V11,bi_Gab2_DMP_plain_silu_L7_d1536_bn,0,bi_Gab2_DMP,1566,0.7877799868583679,2.8468677774071693
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d2048_bn,0,bi_LBP_Gab2_DMP,1632,0.8280337452888489,2.721362002193928
V11,bi_Gab2_DMP_plain_silu_L5_d1024_bn,1,bi_Gab2_DMP,1566,0.7462337017059326,3.478602692484856
V11,bi_Gab2_DMP_plain_silu_L5_d1536_bn,1,bi_Gab2_DMP,1566,0.7468717098236084,3.5589057952165604
V11,bi_Gab2_DMP_plain_silu_L5_d2048_bn,1,bi_Gab2_DMP,1566,0.7384662628173828,3.703153505921364
V11,bi_Gab2_DMP_plain_silu_L7_d1024_bn,1,bi_Gab2_DMP,1566,0.7549352049827576,3.4985139966011047
V11,bi_Gab2_DMP_plain_silu_L7_d1536_bn,1,bi_Gab2_DMP,1566,0.7504558563232422,3.529147431254387
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1024_bn,1,bi_LBP_Gab2_DMP,1632,0.7377920150756836,3.5875502973794937
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1536_bn,1,bi_LBP_Gab2_DMP,1632,0.7584071755409241,3.5047393292188644
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d2048_bn,1,bi_LBP_Gab2_DMP,1632,0.7413337230682373,3.583570197224617
V11,bi_Gab2_DMP_plain_silu_L5_d1024_bn,2,bi_Gab2_DMP,1566,0.7607459425926208,1.6488637775182724
V11,bi_Gab2_DMP_plain_silu_L5_d1536_bn,2,bi_Gab2_DMP,1566,0.7348822951316833,1.707688719034195
V11,bi_Gab2_DMP_plain_silu_L5_d2048_bn,2,bi_Gab2_DMP,1566,0.6621814370155334,1.7719754949212074
V11,bi_Gab2_DMP_plain_silu_L7_d1024_bn,2,bi_Gab2_DMP,1566,0.6865691542625427,1.7136214300990105
V11,bi_Gab2_DMP_plain_silu_L7_d1536_bn,2,bi_Gab2_DMP,1566,0.6832852363586426,1.758061721920967
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1024_bn,2,bi_LBP_Gab2_DMP,1632,0.7224254608154297,1.7490698024630549
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1536_bn,2,bi_LBP_Gab2_DMP,1632,0.717009961605072,1.7971441149711609
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d2048_bn,2,bi_LBP_Gab2_DMP,1632,0.6734445095062256,1.752268709242344
V11,bi_Gab2_DMP_plain_silu_L5_d1024_bn,3,bi_Gab2_DMP,1566,0.6641002893447876,3.752117231488228
V11,bi_Gab2_DMP_plain_silu_L5_d1536_bn,3,bi_Gab2_DMP,1566,0.5669199824333191,3.889847919344902
V11,bi_Gab2_DMP_plain_silu_L5_d2048_bn,3,bi_Gab2_DMP,1566,0.6583473682403564,4.015029221773148
V11,bi_Gab2_DMP_plain_silu_L7_d1024_bn,3,bi_Gab2_DMP,1566,0.4936391413211822,3.9487507194280624
V11,bi_Gab2_DMP_plain_silu_L7_d1536_bn,3,bi_Gab2_DMP,1566,0.6501378417015076,3.9653263986110687
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1024_bn,3,bi_LBP_Gab2_DMP,1632,0.4121735095977783,3.9728913456201553
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1536_bn,3,bi_LBP_Gab2_DMP,1632,0.6579843759536743,3.9977993816137314
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d2048_bn,3,bi_LBP_Gab2_DMP,1632,0.6783750653266907,3.985626623034477
V11,bi_Gab2_DMP_plain_silu_L5_d1024_bn,4,bi_Gab2_DMP,1566,0.782102108001709,1.198766753077507
V11,bi_Gab2_DMP_plain_silu_L5_d1536_bn,4,bi_Gab2_DMP,1566,0.7451305389404297,1.1704499833285809
V11,bi_Gab2_DMP_plain_silu_L5_d2048_bn,4,bi_Gab2_DMP,1566,0.7742490172386169,1.1880826205015182
V11,bi_Gab2_DMP_plain_silu_L7_d1024_bn,4,bi_Gab2_DMP,1566,0.7353737354278564,1.22476601973176
V11,bi_Gab2_DMP_plain_silu_L7_d1536_bn,4,bi_Gab2_DMP,1566,0.7468284964561462,1.159349549561739
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1024_bn,4,bi_LBP_Gab2_DMP,1632,0.7038626670837402,1.1806625872850418
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d1536_bn,4,bi_LBP_Gab2_DMP,1632,0.7758450508117676,1.251650881022215
V11,bi_LBP_Gab2_DMP_plain_silu_L5_d2048_bn,4,bi_LBP_Gab2_DMP,1632,0.7471166253089905,1.2218479067087171
V12,bi_mLBP_only_plain_silu_L5_d1024_bn,0,bi_mLBP_only,1278,0.8643295168876648,2.660598605871201
V12,bi_mLBP_only_plain_silu_L5_d1536_bn,0,bi_mLBP_only,1278,0.7928388118743896,2.600748836994171
V12,bi_LBP_mLBP_plain_silu_L5_d1024_bn,0,bi_LBP_mLBP,1344,0.791450023651123,2.7168823406100278
V12,bi_LBP_mLBP_plain_silu_L5_d1536_bn,0,bi_LBP_mLBP,1344,0.7867867350578308,2.6415936648845677
V12,bi_mLBP_only_plain_silu_L5_d1024_bn,1,bi_mLBP_only,1278,0.7531044483184814,3.5818777978420258
V12,bi_mLBP_only_plain_silu_L5_d1536_bn,1,bi_mLBP_only,1278,0.7651920318603516,3.555114939808845
V12,bi_LBP_mLBP_plain_silu_L5_d1024_bn,1,bi_LBP_mLBP,1344,0.7469837665557861,3.667904809117317
V12,bi_LBP_mLBP_plain_silu_L5_d1536_bn,1,bi_LBP_mLBP,1344,0.7639588713645935,3.537224233150482
V12,bi_mLBP_only_plain_silu_L5_d1024_bn,2,bi_mLBP_only,1278,0.7340264916419983,1.7812136560678482
V12,bi_mLBP_only_plain_silu_L5_d1536_bn,2,bi_mLBP_only,1278,0.721157968044281,1.7080863937735558
V12,bi_LBP_mLBP_plain_silu_L5_d1024_bn,2,bi_LBP_mLBP,1344,0.7253246307373047,1.7984665930271149
V12,bi_LBP_mLBP_plain_silu_L5_d1536_bn,2,bi_LBP_mLBP,1344,0.739574134349823,1.745976321399212
V12,bi_mLBP_only_plain_silu_L5_d1024_bn,3,bi_mLBP_only,1278,-0.202250063419342,3.6019135266542435
V12,bi_mLBP_only_plain_silu_L5_d1536_bn,3,bi_mLBP_only,1278,0.0624104738235473,3.678660467267037
V12,bi_LBP_mLBP_plain_silu_L5_d1024_bn,3,bi_LBP_mLBP,1344,0.6952300667762756,3.8263969123363495
V12,bi_LBP_mLBP_plain_silu_L5_d1536_bn,3,bi_LBP_mLBP,1344,0.7017176747322083,3.646334633231163
V12,bi_mLBP_only_plain_silu_L5_d1024_bn,4,bi_mLBP_only,1278,0.687690258026123,1.1897086165845394
V12,bi_mLBP_only_plain_silu_L5_d1536_bn,4,bi_mLBP_only,1278,0.7707805633544922,1.176014170050621
V12,bi_LBP_mLBP_plain_silu_L5_d1024_bn,4,bi_LBP_mLBP,1344,0.7581565976142883,1.2157944031059742
V12,bi_LBP_mLBP_plain_silu_L5_d1536_bn,4,bi_LBP_mLBP,1344,0.8144887089729309,1.1846903711557388
V12b,plain_silu_L5_d2048_bn,0,unknown,1344,0.8087160587310791,2.673792652785778
V12b,plain_silu_L7_d1024_bn,0,unknown,1344,0.7705419659614563,2.7246737852692604
V12b,plain_silu_L7_d1536_bn,0,unknown,1344,0.8303897976875305,2.6468338444828987
V12b,residual_silu_L10_d512_bn_lr5e-4,0,unknown,1344,0.8022410869598389,2.857140451669693
V12b,residual_silu_L20_d256_bn_lr5e-4,0,unknown,1344,0.777290403842926,2.8537942096591
V12b,residual_silu_L20_d512_bn_lr5e-4,0,unknown,1344,0.7817757725715637,2.8808971866965294
V12b,plain_silu_L5_d2048_bn,1,unknown,1344,0.726961076259613,3.725278005003929
V12b,plain_silu_L7_d1024_bn,1,unknown,1344,0.7350944876670837,3.763770684599877
V12b,plain_silu_L7_d1536_bn,1,unknown,1344,0.744213879108429,3.7534624338150016
V12b,residual_silu_L10_d512_bn_lr5e-4,1,unknown,1344,0.7398350834846497,3.7903007119894023
V12b,residual_silu_L20_d256_bn_lr5e-4,1,unknown,1344,0.7589852213859558,3.800792619585991
V12b,residual_silu_L20_d512_bn_lr5e-4,1,unknown,1344,0.7233703136444092,3.86340357363224
V12b,plain_silu_L5_d2048_bn,2,unknown,1344,0.7427842617034912,1.7884379252791405
V12b,plain_silu_L7_d1024_bn,2,unknown,1344,0.7619598507881165,1.750808022916317
V12b,plain_silu_L7_d1536_bn,2,unknown,1344,0.7456628680229187,1.711040921509266
V12b,residual_silu_L10_d512_bn_lr5e-4,2,unknown,1344,0.7249727249145508,1.7937777563929558
V12b,residual_silu_L20_d256_bn_lr5e-4,2,unknown,1344,0.7198538780212402,1.736021600663662
V12b,residual_silu_L20_d512_bn_lr5e-4,2,unknown,1344,0.7027400135993958,1.8388250842690468
V12b,plain_silu_L5_d2048_bn,3,unknown,1344,0.6811061501502991,3.681425377726555
V12b,plain_silu_L7_d1024_bn,3,unknown,1344,0.758915901184082,3.575720638036728
V12b,plain_silu_L7_d1536_bn,3,unknown,1344,0.6418561935424805,3.5731475800275803
V12b,residual_silu_L10_d512_bn_lr5e-4,3,unknown,1344,0.6920933723449707,4.015956446528435
V12b,residual_silu_L20_d256_bn_lr5e-4,3,unknown,1344,0.6852583885192871,3.8623344153165817
V12b,residual_silu_L20_d512_bn_lr5e-4,3,unknown,1344,0.7002503275871277,4.159734770655632
V12b,plain_silu_L5_d2048_bn,4,unknown,1344,0.7962376475334167,1.23250475153327
V12b,plain_silu_L7_d1024_bn,4,unknown,1344,0.7944263815879822,1.203643810003996
V12b,plain_silu_L7_d1536_bn,4,unknown,1344,0.8103477358818054,1.1708649806678295
V12b,residual_silu_L10_d512_bn_lr5e-4,4,unknown,1344,0.799142062664032,1.2924189679324627
V12b,residual_silu_L20_d256_bn_lr5e-4,4,unknown,1344,0.7274363040924072,1.2323877774178982
V12b,residual_silu_L20_d512_bn_lr5e-4,4,unknown,1344,0.7226826548576355,1.2510273605585098
V13,bi_LBP_NIR_plain_silu_L3_d1024_bn,0,bi_LBP_NIR,864,0.7708914279937744,2.691325359046459
V13,bi_LBP_NIR_plain_silu_L3_d2048_bn,0,bi_LBP_NIR,864,0.8548622131347656,2.661675028502941
V13,bi_LBP_NIR_plain_silu_L5_d512_bn,0,bi_LBP_NIR,864,0.8171007037162781,2.612556703388691
V13,bi_LBP_NIR_plain_silu_L5_d1024_bn,0,bi_LBP_NIR,864,0.7961873412132263,2.6600306853652
V13,bi_LBP_NIR_plain_silu_L5_d1536_bn,0,bi_LBP_NIR,864,0.8561980128288269,2.5924941524863243
V13,bi_LBP_NIR_plain_silu_L5_d2048_bn,0,bi_LBP_NIR,864,0.7953178882598877,2.601800113916397
V13,bi_LBP_NIR_plain_silu_L7_d1024_bn,0,bi_LBP_NIR,864,0.8099913597106934,2.6636729016900063
V13,bi_LBP_NIR_plain_silu_L7_d1536_bn,0,bi_LBP_NIR,864,0.8331881165504456,2.634289860725403
V13,bi_LBP_NIR_residual_silu_L10_d512_bn_lr0.0005,0,bi_LBP_NIR,864,0.7875158190727234,2.65213456004858
V13,bi_LBP_NIR_residual_silu_L20_d256_bn_lr0.0005,0,bi_LBP_NIR,864,0.8340855240821838,2.6365285739302635
V13,bi_LBP_NIR_residual_silu_L20_d512_bn_lr0.0005,0,bi_LBP_NIR,864,0.7805085778236389,2.7113573625683784
V13,bi_LBP_all5_plain_silu_L3_d1024_bn,0,bi_LBP_all5,1128,0.7841653227806091,2.678726799786091
V13,bi_LBP_all5_plain_silu_L3_d2048_bn,0,bi_LBP_all5,1128,0.8352904915809631,2.742945402860641
V13,bi_LBP_all5_plain_silu_L5_d512_bn,0,bi_LBP_all5,1128,0.7982613444328308,2.7636386454105377
V13,bi_LBP_all5_plain_silu_L5_d1024_bn,0,bi_LBP_all5,1128,0.7986440658569336,2.6498718187212944
V13,bi_LBP_all5_plain_silu_L5_d1536_bn,0,bi_LBP_all5,1128,0.8057506084442139,2.695010788738728
V13,bi_LBP_all5_plain_silu_L5_d2048_bn,0,bi_LBP_all5,1128,0.7884748578071594,2.7393763884902
V13,bi_LBP_all5_plain_silu_L7_d1024_bn,0,bi_LBP_all5,1128,0.7747313976287842,2.7040259912610054
V13,bi_LBP_all5_plain_silu_L7_d1536_bn,0,bi_LBP_all5,1128,0.7695609927177429,2.68915519118309
V13,bi_LBP_all5_residual_silu_L10_d512_bn_lr0.0005,0,bi_LBP_all5,1128,0.7634835839271545,2.892480790615082
V13,bi_LBP_all5_residual_silu_L20_d256_bn_lr0.0005,0,bi_LBP_all5,1128,0.7835115790367126,2.775488793849945
V13,bi_LBP_all5_residual_silu_L20_d512_bn_lr0.0005,0,bi_LBP_all5,1128,0.775392472743988,2.7443984523415565
V13,bi_LBP_NIR_plain_silu_L3_d1024_bn,1,bi_LBP_NIR,864,0.7590288519859314,3.624994680285454
V13,bi_LBP_NIR_plain_silu_L3_d2048_bn,1,bi_LBP_NIR,864,0.7438294291496277,3.561457246541977
V13,bi_LBP_NIR_plain_silu_L5_d512_bn,1,bi_LBP_NIR,864,0.7603635787963867,3.5095449537038803
V13,bi_LBP_NIR_plain_silu_L5_d1024_bn,1,bi_LBP_NIR,864,0.7494807243347168,3.423018380999565
V13,bi_LBP_NIR_plain_silu_L5_d1536_bn,1,bi_LBP_NIR,864,0.7642015814781189,3.2877985388040543
V13,bi_LBP_NIR_plain_silu_L5_d2048_bn,1,bi_LBP_NIR,864,0.7381470799446106,3.4462329000234604
V13,bi_LBP_NIR_plain_silu_L7_d1024_bn,1,bi_LBP_NIR,864,0.7580599188804626,3.425503149628639
V13,bi_LBP_NIR_plain_silu_L7_d1536_bn,1,bi_LBP_NIR,864,0.7591193318367004,3.566550463438034
V13,bi_LBP_NIR_residual_silu_L10_d512_bn_lr0.0005,1,bi_LBP_NIR,864,0.7452577948570251,3.677788749337197
V13,bi_LBP_NIR_residual_silu_L20_d256_bn_lr0.0005,1,bi_LBP_NIR,864,0.7527219653129578,3.433297947049141
V13,bi_LBP_NIR_residual_silu_L20_d512_bn_lr0.0005,1,bi_LBP_NIR,864,0.7502927780151367,3.46846804022789
V13,bi_LBP_all5_plain_silu_L3_d1024_bn,1,bi_LBP_all5,1128,0.733376681804657,3.6800503730773926
V13,bi_LBP_all5_plain_silu_L3_d2048_bn,1,bi_LBP_all5,1128,0.7053278088569641,3.684600815176964
V13,bi_LBP_all5_plain_silu_L5_d512_bn,1,bi_LBP_all5,1128,0.7589558959007263,3.6191314458847046
V13,bi_LBP_all5_plain_silu_L5_d1024_bn,1,bi_LBP_all5,1128,0.744342029094696,3.631043061614037
V13,bi_LBP_all5_plain_silu_L5_d1536_bn,1,bi_LBP_all5,1128,0.7654299736022949,3.626997396349907
V13,bi_LBP_all5_plain_silu_L5_d2048_bn,1,bi_LBP_all5,1128,0.7508333325386047,3.817790374159813
V13,bi_LBP_all5_plain_silu_L7_d1024_bn,1,bi_LBP_all5,1128,0.7513957023620605,3.652697429060936
V13,bi_LBP_all5_plain_silu_L7_d1536_bn,1,bi_LBP_all5,1128,0.7447676062583923,3.8287710398435593
V13,bi_LBP_all5_residual_silu_L10_d512_bn_lr0.0005,1,bi_LBP_all5,1128,0.7448482513427734,3.903154656291008
