fold,feature_set,config,n_features,r2,mae,time,n_estimators,max_depth,learning_rate,num_leaves,min_child_samples,reg_lambda,subsample,colsample_bytree,subsample_freq
3,VegIdx+RedEdge+TC+NDTI+CRI1,depth8,408,0.7039323868906783,4.578810051090975,46.18336868286133,500,8,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,depth12,408,0.7108199751190732,4.546029524236453,48.32786846160889,500,12,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,depth_none,408,0.7075412701861623,4.530907494158593,46.13107681274414,500,-1,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,leaves15,408,0.704855386678911,4.661863533051801,26.0511577129364,500,6,0.05,15,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,leaves63,408,0.7088409925576333,4.622917340148314,39.87075638771057,500,6,0.05,63,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,leaves127,408,0.7088409925576333,4.622917340148314,40.00722885131836,500,6,0.05,127,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,leaves255,408,0.7088409925576333,4.622917340148314,43.70550870895386,500,6,0.05,255,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,lr0.01,408,0.7013538241214753,4.973102430826758,39.68639540672302,500,6,0.01,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,lr0.1,408,0.6965844794365631,4.633726256157225,36.966700315475464,500,6,0.1,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,lr0.2,408,0.6907868558559563,4.832372719741816,40.31915283203125,500,6,0.2,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,reg0.0,408,0.7001166370301873,4.595187398985557,38.09747338294983,500,6,0.05,31,20,0.0,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,reg1.0,408,0.6970510796612447,4.622252870196963,39.69967746734619,500,6,0.05,31,20,1.0,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,reg5.0,408,0.7139761429032303,4.607102902022097,38.80226159095764,500,6,0.05,31,20,5.0,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,reg10.0,408,0.7135960001931477,4.632042136442794,37.930949211120605,500,6,0.05,31,20,10.0,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,ss0.6,408,0.6978073463513033,4.595609102254988,34.937925577163696,500,6,0.05,31,20,0.1,0.6,0.85,1.0
3,VegIdx+RedEdge+TC+NDTI+CRI1,ss0.7,408,0.7123868890525168,4.6196703451448995,36.05267906188965,500,6,0.05,31,20,0.1,0.7,0.85,1.0
3,VegIdx+RedEdge+TC+NDTI+CRI1,ss1.0,408,0.7073669792037663,4.615427435149808,37.03299307823181,500,6,0.05,31,20,0.1,1.0,0.85,0.0
3,VegIdx+RedEdge+TC+NDTI+CRI1,cs0.5,408,0.6980563126645606,4.602969486160884,31.210570335388184,500,6,0.05,31,20,0.1,0.85,0.5,
3,VegIdx+RedEdge+TC+NDTI+CRI1,cs0.7,408,0.7059891703832436,4.600908248168776,33.581276655197144,500,6,0.05,31,20,0.1,0.85,0.7,
3,VegIdx+RedEdge+TC+NDTI+CRI1,cs1.0,408,0.7000357762363705,4.629321813523131,40.759199380874634,500,6,0.05,31,20,0.1,0.85,1.0,
3,VegIdx+RedEdge+TC+NDTI+CRI1,mcs5,408,0.714989919234594,4.6314225195344205,42.421710729599,500,6,0.05,31,5,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,mcs50,408,0.7287903189585897,4.652933643293805,32.06249380111694,500,6,0.05,31,50,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,mcs100,408,0.7125317261383355,4.661686558432915,30.598645448684692,500,6,0.05,31,100,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC+NDTI+CRI1,strong_deep,408,0.7020525746062202,4.625054805717496,305.6837844848633,1000,-1,0.03,127,10,1.0,0.8,0.8,1.0
3,VegIdx+RedEdge+TC+NDTI+CRI1,strong_conservative,408,0.7093684138469495,4.528204151215121,88.10474467277527,1000,8,0.03,63,30,5.0,0.7,0.7,1.0
3,VegIdx+RedEdge+TC+NDTI+CRI1,strong_shallow,408,0.7092802671016626,4.670067086569811,77.9747405052185,2000,4,0.02,15,20,0.5,0.85,0.85,1.0
3,VegIdx+RedEdge+TC+NDTI+CRI1,strong_wide,408,0.7005244605495924,4.549974961428574,69.20219540596008,1000,6,0.03,255,20,3.0,0.8,0.7,1.0
3,VegIdx+RedEdge+TC,base,348,0.675665738033267,4.948129536521131,33.18685603141785,500,6,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,n200,348,0.6724828917866542,5.084457461156363,16.194143056869507,200,6,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,n1000,348,0.67530475659578,4.928749757099108,61.74668526649475,1000,6,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,n2000,348,0.6743146466891536,4.929748589767927,117.64516997337341,2000,6,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,depth4,348,0.6646801076886046,5.083528261174033,19.485287189483643,500,4,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,depth8,348,0.6788465760178628,4.878608363300422,35.272340059280396,500,8,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,depth12,348,0.6688204142559789,4.88687937849253,38.36869549751282,500,12,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,depth_none,348,0.6702331505477833,4.885546008876954,41.15370440483093,500,-1,0.05,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,leaves15,348,0.6627895122561513,4.999683960765772,24.145862817764282,500,6,0.05,15,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,leaves63,348,0.6730778789338249,4.999078490925834,35.38930153846741,500,6,0.05,63,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,leaves127,348,0.673248535422886,4.997149974922102,35.62092590332031,500,6,0.05,127,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,leaves255,348,0.673248535422886,4.997149974922102,35.60235643386841,500,6,0.05,255,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,lr0.01,348,0.670949848438234,5.328330329032819,33.187649726867676,500,6,0.01,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,lr0.1,348,0.6647173238950991,4.988184470673602,30.862088203430176,500,6,0.1,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,lr0.2,348,0.6325051451167167,5.157402191716887,31.624288320541382,500,6,0.2,31,20,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,reg0.0,348,0.6736451247122831,4.942316475384393,31.18459177017212,500,6,0.05,31,20,0.0,0.85,0.85,
3,VegIdx+RedEdge+TC,reg1.0,348,0.6680646660760368,4.9416122736498815,31.282556295394897,500,6,0.05,31,20,1.0,0.85,0.85,
3,VegIdx+RedEdge+TC,reg5.0,348,0.6770111439375722,4.942835613283505,32.611496686935425,500,6,0.05,31,20,5.0,0.85,0.85,
3,VegIdx+RedEdge+TC,reg10.0,348,0.6831534888820338,4.93367464396173,31.24671196937561,500,6,0.05,31,20,10.0,0.85,0.85,
3,VegIdx+RedEdge+TC,ss0.6,348,0.6899927808419865,4.9075685398716695,29.506224393844604,500,6,0.05,31,20,0.1,0.6,0.85,1.0
3,VegIdx+RedEdge+TC,ss0.7,348,0.6887863949609004,4.914811293058854,30.426454544067383,500,6,0.05,31,20,0.1,0.7,0.85,1.0
3,VegIdx+RedEdge+TC,ss1.0,348,0.675665738033267,4.948129536521131,30.689563274383545,500,6,0.05,31,20,0.1,1.0,0.85,0.0
3,VegIdx+RedEdge+TC,cs0.5,348,0.6780872603074459,4.8632694727936085,25.72540831565857,500,6,0.05,31,20,0.1,0.85,0.5,
3,VegIdx+RedEdge+TC,cs0.7,348,0.6716080589236407,4.898017715283273,28.457937717437744,500,6,0.05,31,20,0.1,0.85,0.7,
3,VegIdx+RedEdge+TC,cs1.0,348,0.6673992138355116,4.973855028673038,32.70994520187378,500,6,0.05,31,20,0.1,0.85,1.0,
3,VegIdx+RedEdge+TC,mcs5,348,0.657915042492354,4.949987155593055,35.11764860153198,500,6,0.05,31,5,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,mcs50,348,0.719278043217182,4.982380505654238,26.309381246566772,500,6,0.05,31,50,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,mcs100,348,0.6973489808173722,4.9630011283784805,24.123794078826904,500,6,0.05,31,100,0.1,0.85,0.85,
3,VegIdx+RedEdge+TC,strong_deep,348,0.6792167513000017,4.936183496139313,260.4277048110962,1000,-1,0.03,127,10,1.0,0.8,0.8,1.0
3,VegIdx+RedEdge+TC,strong_conservative,348,0.7034890878884537,4.778000975845054,78.60538101196289,1000,8,0.03,63,30,5.0,0.7,0.7,1.0
3,VegIdx+RedEdge+TC,strong_shallow,348,0.6835772571296505,4.9200645930701805,72.44312381744385,2000,4,0.02,15,20,0.5,0.85,0.85,1.0
3,VegIdx+RedEdge+TC,strong_wide,348,0.691838550624723,4.845376633173219,65.25166320800781,1000,6,0.03,255,20,3.0,0.8,0.7,1.0
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,base,438,0.7162409734283942,1.3523304647981815,38.09890079498291,500,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,n200,438,0.69497328034217,1.3844929872090803,19.85337471961975,200,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,n1000,438,0.7226552637749903,1.3527526635459193,71.15934824943542,1000,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,n2000,438,0.7259313102181436,1.3582005394748862,138.53369975090027,2000,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,depth4,438,0.7020182875855906,1.4143491519764404,23.7406325340271,500,4,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,depth8,438,0.7159479433274446,1.356806862583111,44.016966581344604,500,8,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,depth12,438,0.7010650148803593,1.3601737674654901,48.75974655151367,500,12,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,depth_none,438,0.7102031973325912,1.367757022433291,50.473623514175415,500,-1,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,leaves15,438,0.7066041149561993,1.4013586650244583,27.81631112098694,500,6,0.05,15,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,leaves63,438,0.7109676199278617,1.3489763459745583,44.494983434677124,500,6,0.05,63,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,leaves127,438,0.7109676199278617,1.3489763459745583,43.99721145629883,500,6,0.05,127,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,leaves255,438,0.7109676199278617,1.3489763459745583,44.29573917388916,500,6,0.05,255,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,lr0.01,438,0.6857628388085665,1.506001684517634,41.14292645454407,500,6,0.01,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,lr0.1,438,0.7093202026459208,1.3839263729731925,38.035616874694824,500,6,0.1,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,lr0.2,438,0.6950386806061615,1.4889554012291357,40.214221477508545,500,6,0.2,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,reg0.0,438,0.7136979185553859,1.3413901024882748,38.65877103805542,500,6,0.05,31,20,0.0,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,reg1.0,438,0.7151242584745567,1.3546286075228877,39.074116706848145,500,6,0.05,31,20,1.0,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,reg5.0,438,0.7181760378543651,1.3555261213576468,37.35115146636963,500,6,0.05,31,20,5.0,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,reg10.0,438,0.7202419098833143,1.3610937245602077,38.9083788394928,500,6,0.05,31,20,10.0,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,ss0.6,438,0.720805375344141,1.3607862199915564,36.401043176651,500,6,0.05,31,20,0.1,0.6,0.85,1.0
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,ss0.7,438,0.7209921955880514,1.3557724034409162,36.354673624038696,500,6,0.05,31,20,0.1,0.7,0.85,1.0
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,ss1.0,438,0.7162409734283942,1.3523304647981815,37.1361038684845,500,6,0.05,31,20,0.1,1.0,0.85,0.0
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,cs0.5,438,0.7306798323888807,1.3459223597620673,32.07649374008179,500,6,0.05,31,20,0.1,0.85,0.5,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,cs0.7,438,0.7160808814326839,1.3645531176871273,34.707624673843384,500,6,0.05,31,20,0.1,0.85,0.7,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,cs1.0,438,0.719241521098874,1.3516121557169218,40.16127133369446,500,6,0.05,31,20,0.1,0.85,1.0,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,mcs5,438,0.7072833991686469,1.3585733493463659,42.39017200469971,500,6,0.05,31,5,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,mcs50,438,0.7082597023158055,1.3846967549691385,32.89254379272461,500,6,0.05,31,50,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,mcs100,438,0.712815777787954,1.4036451671993384,30.447209119796753,500,6,0.05,31,100,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,strong_deep,438,0.7260969319316598,1.3064392688455904,310.711941242218,1000,-1,0.03,127,10,1.0,0.8,0.8,1.0
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,strong_conservative,438,0.7372834043561741,1.3386922635448273,99.58684921264648,1000,8,0.03,63,30,5.0,0.7,0.7,1.0
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,strong_shallow,438,0.7298258780120223,1.3984264916610858,82.87255024909973,2000,4,0.02,15,20,0.5,0.85,0.85,1.0
4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,strong_wide,438,0.7419115021150317,1.3307519690670402,81.9738941192627,1000,6,0.03,255,20,3.0,0.8,0.7,1.0
4,VegIdx+RedEdge+TC+NDTI+CRI1,base,408,0.715031166411484,1.3681624573971782,34.96306920051575,500,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,n200,408,0.6927248817912481,1.401428676896559,17.989952564239502,200,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,n1000,408,0.72326476861763,1.3665831281838787,69.37791419029236,1000,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,n2000,408,0.7271539832313576,1.3706671594142321,127.22537446022034,2000,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,depth4,408,0.696150346501066,1.4323334142626034,21.77003765106201,500,4,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,depth8,408,0.7136617047487798,1.355667885867908,39.140992879867554,500,8,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,depth12,408,0.7160986304682675,1.3510247995464664,41.55038118362427,500,12,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,depth_none,408,0.7187626984468568,1.3421546048581945,37.54354691505432,500,-1,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,leaves15,408,0.700225146928597,1.4147678334871636,22.545687198638916,500,6,0.05,15,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,leaves63,408,0.7102377973744803,1.3539427084633295,34.45498847961426,500,6,0.05,63,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,leaves127,408,0.7102377973744803,1.3539427084633295,35.020853996276855,500,6,0.05,127,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,leaves255,408,0.7102377973744803,1.3539427084633295,33.606953620910645,500,6,0.05,255,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,lr0.01,408,0.6846268042684533,1.5124616858057367,33.2690863609314,500,6,0.01,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,lr0.1,408,0.7012411070394937,1.383924002854615,29.12329602241516,500,6,0.1,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,lr0.2,408,0.6929290031858861,1.4601055785449168,29.23629093170166,500,6,0.2,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,reg0.0,408,0.7251085312368127,1.3545765233699223,29.75512719154358,500,6,0.05,31,20,0.0,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,reg1.0,408,0.7094637748771601,1.3612270728836555,30.643333196640015,500,6,0.05,31,20,1.0,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,reg5.0,408,0.7125611189597628,1.3603218217938369,28.248958826065063,500,6,0.05,31,20,5.0,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,reg10.0,408,0.7214703771835188,1.3519287837609055,28.337169647216797,500,6,0.05,31,20,10.0,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,ss0.6,408,0.7298669245820467,1.371582681481639,26.653066873550415,500,6,0.05,31,20,0.1,0.6,0.85,1.0
4,VegIdx+RedEdge+TC+NDTI+CRI1,ss0.7,408,0.7364260637264551,1.3714802412891314,27.857450246810913,500,6,0.05,31,20,0.1,0.7,0.85,1.0
4,VegIdx+RedEdge+TC+NDTI+CRI1,ss1.0,408,0.715031166411484,1.3681624573971782,27.510422945022583,500,6,0.05,31,20,0.1,1.0,0.85,0.0
4,VegIdx+RedEdge+TC+NDTI+CRI1,cs0.5,408,0.726068580335916,1.350498419360614,22.59695839881897,500,6,0.05,31,20,0.1,0.85,0.5,
4,VegIdx+RedEdge+TC+NDTI+CRI1,cs0.7,408,0.716102033908523,1.356489526161621,25.908823013305664,500,6,0.05,31,20,0.1,0.85,0.7,
4,VegIdx+RedEdge+TC+NDTI+CRI1,cs1.0,408,0.7114078802669367,1.3710818983025408,31.414795637130737,500,6,0.05,31,20,0.1,0.85,1.0,
4,VegIdx+RedEdge+TC+NDTI+CRI1,mcs5,408,0.7177345482057098,1.3543896250818148,33.0514235496521,500,6,0.05,31,5,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,mcs50,408,0.7088870363274383,1.392020485320365,26.238784074783325,500,6,0.05,31,50,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,mcs100,408,0.708933723067669,1.403768928973452,23.408708333969116,500,6,0.05,31,100,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC+NDTI+CRI1,strong_deep,408,0.7272189707289617,1.3189172065438655,229.72072911262512,1000,-1,0.03,127,10,1.0,0.8,0.8,1.0
4,VegIdx+RedEdge+TC+NDTI+CRI1,strong_conservative,408,0.7381151665046688,1.3319445188412324,68.9763720035553,1000,8,0.03,63,30,5.0,0.7,0.7,1.0
4,VegIdx+RedEdge+TC+NDTI+CRI1,strong_shallow,408,0.7129086901855147,1.3966823013403173,63.63134455680847,2000,4,0.02,15,20,0.5,0.85,0.85,1.0
4,VegIdx+RedEdge+TC+NDTI+CRI1,strong_wide,408,0.7410788060801105,1.3293961094260625,57.313689947128296,1000,6,0.03,255,20,3.0,0.8,0.7,1.0
4,VegIdx+RedEdge+TC,base,348,0.6434428552411425,1.395873388306889,26.728909969329834,500,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,n200,348,0.6199439626914781,1.421716796274285,13.910382986068726,200,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,n1000,348,0.654446181434634,1.391212973540996,47.71961522102356,1000,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,n2000,348,0.6589124713515353,1.3957136937768853,93.72948098182678,2000,6,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,depth4,348,0.6438327606068064,1.4520952133124427,17.057379484176636,500,4,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,depth8,348,0.6451493031996717,1.3818872630291037,29.49604845046997,500,8,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,depth12,348,0.6349000793283203,1.3788304344008362,34.390007972717285,500,12,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,depth_none,348,0.6369759399519305,1.3834700201286914,33.492725133895874,500,-1,0.05,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,leaves15,348,0.6364546492579342,1.4433477527054492,18.462010145187378,500,6,0.05,15,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,leaves63,348,0.6506679715917327,1.379446606947384,29.327911138534546,500,6,0.05,63,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,leaves127,348,0.6506679715917327,1.379446606947384,29.972578048706055,500,6,0.05,127,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,leaves255,348,0.6506679715917327,1.379446606947384,32.66846680641174,500,6,0.05,255,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,lr0.01,348,0.5983791894265926,1.5433535040171193,30.205690145492554,500,6,0.01,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,lr0.1,348,0.6650903030824371,1.405537695116383,27.598442316055298,500,6,0.1,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,lr0.2,348,0.6278682574654976,1.499480491608532,27.901376962661743,500,6,0.2,31,20,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,reg0.0,348,0.6457324288522358,1.3896108896597932,27.789832592010498,500,6,0.05,31,20,0.0,0.85,0.85,
4,VegIdx+RedEdge+TC,reg1.0,348,0.6422964529898542,1.3872345761583555,28.570035457611084,500,6,0.05,31,20,1.0,0.85,0.85,
4,VegIdx+RedEdge+TC,reg5.0,348,0.6511882342192319,1.3786881368987924,27.198469877243042,500,6,0.05,31,20,5.0,0.85,0.85,
4,VegIdx+RedEdge+TC,reg10.0,348,0.6493388375878638,1.3829555674044391,27.078739166259766,500,6,0.05,31,20,10.0,0.85,0.85,
4,VegIdx+RedEdge+TC,ss0.6,348,0.67312876920577,1.392362013118356,27.530008554458618,500,6,0.05,31,20,0.1,0.6,0.85,1.0
4,VegIdx+RedEdge+TC,ss0.7,348,0.6601924202340497,1.3905079440843613,24.91772723197937,500,6,0.05,31,20,0.1,0.7,0.85,1.0
4,VegIdx+RedEdge+TC,ss1.0,348,0.6434428552411425,1.395873388306889,24.978835582733154,500,6,0.05,31,20,0.1,1.0,0.85,0.0
4,VegIdx+RedEdge+TC,cs0.5,348,0.6633457179210533,1.3805573873070993,20.295000314712524,500,6,0.05,31,20,0.1,0.85,0.5,
4,VegIdx+RedEdge+TC,cs0.7,348,0.6450260969705776,1.386711712041715,22.619187355041504,500,6,0.05,31,20,0.1,0.85,0.7,
4,VegIdx+RedEdge+TC,cs1.0,348,0.6359742459547263,1.3954038580398245,29.40064024925232,500,6,0.05,31,20,0.1,0.85,1.0,
4,VegIdx+RedEdge+TC,mcs5,348,0.6397890640917548,1.3879947516399607,30.441579341888428,500,6,0.05,31,5,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,mcs50,348,0.6585954021731529,1.3967766558673358,23.05592107772827,500,6,0.05,31,50,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,mcs100,348,0.661802762493521,1.4221500278712702,20.87692880630493,500,6,0.05,31,100,0.1,0.85,0.85,
4,VegIdx+RedEdge+TC,strong_deep,348,0.6319793871409939,1.3276228415721916,218.7985315322876,1000,-1,0.03,127,10,1.0,0.8,0.8,1.0
4,VegIdx+RedEdge+TC,strong_conservative,348,0.6781255152439817,1.3478499223114162,64.22970509529114,1000,8,0.03,63,30,5.0,0.7,0.7,1.0
4,VegIdx+RedEdge+TC,strong_shallow,348,0.6650132062849404,1.411628890626008,61.916738748550415,2000,4,0.02,15,20,0.5,0.85,0.85,1.0
4,VegIdx+RedEdge+TC,strong_wide,348,0.6721571112651851,1.3615183960719859,54.872361183166504,1000,6,0.03,255,20,3.0,0.8,0.7,1.0
