version,model_type,config,feature_set,n_features,fold,r2_uniform,mae_mean_pp
LGBM,LightGBM,depth4,VegIdx+RedEdge+TC,348,4,0.6438327606068064,1.4520952133124427
LGBM,LightGBM,depth8,VegIdx+RedEdge+TC,348,4,0.6451493031996717,1.3818872630291037
LGBM,LightGBM,depth12,VegIdx+RedEdge+TC,348,4,0.6349000793283203,1.3788304344008362
LGBM,LightGBM,depth_none,VegIdx+RedEdge+TC,348,4,0.6369759399519305,1.3834700201286914
LGBM,LightGBM,leaves15,VegIdx+RedEdge+TC,348,4,0.6364546492579342,1.4433477527054492
LGBM,LightGBM,leaves63,VegIdx+RedEdge+TC,348,4,0.6506679715917327,1.379446606947384
LGBM,LightGBM,leaves127,VegIdx+RedEdge+TC,348,4,0.6506679715917327,1.379446606947384
LGBM,LightGBM,leaves255,VegIdx+RedEdge+TC,348,4,0.6506679715917327,1.379446606947384
LGBM,LightGBM,lr0.01,VegIdx+RedEdge+TC,348,4,0.5983791894265926,1.5433535040171191
LGBM,LightGBM,lr0.1,VegIdx+RedEdge+TC,348,4,0.6650903030824371,1.405537695116383
LGBM,LightGBM,lr0.2,VegIdx+RedEdge+TC,348,4,0.6278682574654976,1.499480491608532
LGBM,LightGBM,reg0.0,VegIdx+RedEdge+TC,348,4,0.6457324288522358,1.3896108896597932
LGBM,LightGBM,reg1.0,VegIdx+RedEdge+TC,348,4,0.6422964529898542,1.3872345761583555
LGBM,LightGBM,reg5.0,VegIdx+RedEdge+TC,348,4,0.6511882342192319,1.3786881368987924
LGBM,LightGBM,reg10.0,VegIdx+RedEdge+TC,348,4,0.6493388375878638,1.3829555674044391
LGBM,LightGBM,ss0.6,VegIdx+RedEdge+TC,348,4,0.67312876920577,1.392362013118356
LGBM,LightGBM,ss0.7,VegIdx+RedEdge+TC,348,4,0.6601924202340497,1.3905079440843613
LGBM,LightGBM,ss1.0,VegIdx+RedEdge+TC,348,4,0.6434428552411425,1.395873388306889
LGBM,LightGBM,cs0.5,VegIdx+RedEdge+TC,348,4,0.6633457179210533,1.380557387307099
LGBM,LightGBM,cs0.7,VegIdx+RedEdge+TC,348,4,0.6450260969705776,1.386711712041715
LGBM,LightGBM,cs1.0,VegIdx+RedEdge+TC,348,4,0.6359742459547263,1.3954038580398245
LGBM,LightGBM,mcs5,VegIdx+RedEdge+TC,348,4,0.6397890640917548,1.3879947516399609
LGBM,LightGBM,mcs50,VegIdx+RedEdge+TC,348,4,0.6585954021731529,1.3967766558673358
LGBM,LightGBM,mcs100,VegIdx+RedEdge+TC,348,4,0.661802762493521,1.4221500278712702
LGBM,LightGBM,strong_deep,VegIdx+RedEdge+TC,348,4,0.6319793871409939,1.3276228415721916
LGBM,LightGBM,strong_conservative,VegIdx+RedEdge+TC,348,4,0.6781255152439817,1.3478499223114162
LGBM,LightGBM,strong_shallow,VegIdx+RedEdge+TC,348,4,0.6650132062849404,1.411628890626008
LGBM,LightGBM,strong_wide,VegIdx+RedEdge+TC,348,4,0.6721571112651851,1.361518396071986
V8,unknown,model,v5_glcm_lbp,924,-1,0.6746601028982743,3.3414723675445264
V8,unknown,model,v5_glcm_lbp,924,-1,0.6748557079372156,3.309903004650959
V8,unknown,model,v5_glcm_lbp,924,-1,0.6799183453186558,3.9050130662703055
V8,unknown,model,v5_glcm_lbp,924,-1,0.6848774534997267,3.220058872285126
V8,unknown,model,v5_glcm_lbp,924,-1,0.661846601638437,3.3346909235101805
V8,unknown,model,v5_glcm_lbp,924,-1,0.6749250692299816,3.3319065419590426
V8,unknown,model,v5_glcm_lbp,924,-1,0.6652602549371441,3.609675824480265
V8,unknown,model,v5_glcm_lbp,924,-1,0.6553007169987596,4.647831767668895
V8,unknown,model,v5_glcm_lbp,924,-1,0.6641319921721831,4.583118541970221
V8,unknown,model,v5_glcm_lbp,924,-1,0.6428383843969104,4.826190490542936
V8,unknown,model,v5_glcm_lbp,924,-1,0.6717783692645494,4.432242490110761
V8,unknown,model,v5_glcm_lbp,924,-1,0.6626711704028398,4.51139576677734
V8,unknown,model,v5_glcm_lbp,924,-1,0.6559081186984094,4.638783120386261
V8,unknown,model,v5_glcm_lbp,924,-1,0.6183123920939354,4.728598460949474
V8,unknown,model,v5_glcm_lbp,924,-1,0.5924561978474839,2.238798873264113
V8,unknown,model,v5_glcm_lbp,924,-1,0.6049505594279335,2.142918961704745
V8,unknown,model,v5_glcm_lbp,924,-1,0.6320425647398286,2.33470101779077
V8,unknown,model,v5_glcm_lbp,924,-1,0.6255345764720897,2.0913314298950505
V8,unknown,model,v5_glcm_lbp,924,-1,0.5986814638618326,2.076861776554902
V8,unknown,model,v5_glcm_lbp,924,-1,0.5971649363262923,2.232631810094114
V8,unknown,model,v5_glcm_lbp,924,-1,0.6287606249350562,2.177208778617018
V8,unknown,model,v5_glcm_lbp,924,-1,0.6016433171661976,6.01146787238927
V8,unknown,model,v5_glcm_lbp,924,-1,0.6184791163653448,5.809534380087172
V8,unknown,model,v5_glcm_lbp,924,-1,0.5964341800600222,5.626342244831777
V8,unknown,model,v5_glcm_lbp,924,-1,0.6440749038860278,5.452384007306051
V8,unknown,model,v5_glcm_lbp,924,-1,0.6498637714675786,5.533755182962349
V8,unknown,model,v5_glcm_lbp,924,-1,0.6013089520558328,6.00134625746667
V8,unknown,model,v5_glcm_lbp,924,-1,0.5790423794521083,5.496334817798677
V8,unknown,model,v5_glcm_lbp,924,-1,0.6728856310026327,1.45582159931296
V8,unknown,model,v5_glcm_lbp,924,-1,0.6544165035456879,1.412981581970088
V8,unknown,model,v5_glcm_lbp,924,-1,0.6572636379043441,1.6372075528852217
V8,unknown,model,v5_glcm_lbp,924,-1,0.6758525185901395,1.3759104016443868
V8,unknown,model,v5_glcm_lbp,924,-1,0.6359629320354133,1.3730124815858664
V8,unknown,model,v5_glcm_lbp,924,-1,0.6772096086126292,1.4522383861795052
V8,unknown,model,v5_glcm_lbp,924,-1,0.6673059568334897,1.4951780919985451
V4_trees,extratrees,extratrees_500_feat_all_core,all_core,2109,0,0.6748207843695057,3.3392807530675563
V4_trees,rf,rf_500_feat_all_core,all_core,2109,0,0.6837371550697077,3.2294781608448475
V4_trees,catboost,catboost_1000_feat_all_core,all_core,2109,0,0.6712339920389128,3.9991377284548175
V4_trees,extratrees,extratrees_500_third_feat_all_core,all_core,2109,0,0.6924093163891497,3.1351169353347066
V4_trees,rf,rf_500_third_feat_all_core,all_core,2109,0,0.6685209327866279,3.269121394250068
V4_trees,extratrees,extratrees_1000_feat_all_core,all_core,2109,0,0.6753132568062733,3.33537006699826
V4_trees,catboost,catboost_deeper_feat_all_core,all_core,2109,0,0.6621157394469329,3.720457675590806
V4_trees,extratrees,extratrees_500_feat_bands_and_indices,bands_and_indices,798,0,0.675969391292068,3.3454997044070205
V4_trees,rf,rf_500_feat_bands_and_indices,bands_and_indices,798,0,0.6747576983586839,3.30732166293498
V4_trees,catboost,catboost_1000_feat_bands_and_indices,bands_and_indices,798,0,0.6572465790166254,3.915845297685073
V4_trees,extratrees,extratrees_500_third_feat_bands_and_indices,bands_and_indices,798,0,0.6857178244281471,3.2209727647739466
V4_trees,rf,rf_500_third_feat_bands_and_indices,bands_and_indices,798,0,0.6592852116757743,3.35137504695999
V4_trees,extratrees,extratrees_1000_feat_bands_and_indices,bands_and_indices,798,0,0.6770846442130893,3.33694613284484
V4_trees,catboost,catboost_deeper_feat_bands_and_indices,bands_and_indices,798,0,0.6622876868109471,3.619023627369721
V4_trees,extratrees,extratrees_500_feat_bands_only,bands_only,480,0,0.6659451137283215,3.5146061932820425
V4_trees,rf,rf_500_feat_bands_only,bands_only,480,0,0.6601581765426632,3.4889547988763154
V4_trees,catboost,catboost_1000_feat_bands_only,bands_only,480,0,0.6523706781527084,4.02895249455256
V4_trees,extratrees,extratrees_500_third_feat_bands_only,bands_only,480,0,0.6767906721023956,3.3997841632805827
V4_trees,rf,rf_500_third_feat_bands_only,bands_only,480,0,0.6497675609616534,3.5430754502018305
V4_trees,extratrees,extratrees_1000_feat_bands_only,bands_only,480,0,0.6661700160106682,3.5124489678539352
V4_trees,catboost,catboost_deeper_feat_bands_only,bands_only,480,0,0.6522731332632187,3.8446875041115263
V4_trees,extratrees,extratrees_500_feat_indices_only,indices_only,318,0,0.6546665584029933,3.543776576512508
V4_trees,rf,rf_500_feat_indices_only,indices_only,318,0,0.6568022899508682,3.439013049523284
V4_trees,catboost,catboost_1000_feat_indices_only,indices_only,318,0,0.6127326592955609,4.082612116280885
V4_trees,extratrees,extratrees_500_third_feat_indices_only,indices_only,318,0,0.6688477007495077,3.376622747112272
V4_trees,rf,rf_500_third_feat_indices_only,indices_only,318,0,0.6450715754098139,3.414971636683632
V4_trees,extratrees,extratrees_1000_feat_indices_only,indices_only,318,0,0.6559811793848108,3.5372826165674103
V4_trees,catboost,catboost_deeper_feat_indices_only,indices_only,318,0,0.6356967711707499,3.8054281073917817
