model,r2_uniform,r2_weighted,mae_mean_pp,rmse_mean_pp,aitchison_mean,r2_tree_cover,r2_grassland,r2_cropland,r2_built_up,r2_bare_sparse,r2_water,mae_tree_cover_pp,mae_grassland_pp,mae_cropland_pp,mae_built_up_pp,mae_bare_sparse_pp,mae_water_pp,pct_valid_sum,pct_valid_range,pct_fully_valid,mean_sum,std_sum,name,run_id,feature_set,arch,activation,n_layers,d_model,expansion,dropout,input_dropout,lr,weight_decay,mixup_alpha,use_swa,use_cosine,n_features,n_params,epochs,best_val_loss,elapsed_s
model,0.7881155014038086,0.9150180816650391,2.883107215166092,6.454550474882126,7.653341028856521,0.9360976815223694,0.8410176634788513,0.8278916478157043,0.9445611238479614,0.35353219509124756,0.8255784511566162,5.4914917796850204,3.8652360439300537,1.9471842795610428,5.4341331124305725,0.2684567589312792,0.2921491162851453,100.0,100.0,100.0,1.0,6.354417791953892e-08,bands_indices_hog_residual_relu_L4_d256,161,bands_indices_hog,residual,relu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1002,1313030,40,0.416048,5.8
model,0.7556161284446716,0.9127539992332458,2.861426956951618,6.576664000749588,7.5940978866621665,0.9364245533943176,0.8371269702911377,0.7951555252075195,0.9476062059402466,0.18276268243789673,0.8346080780029297,5.327408015727997,3.7823382765054703,2.16938816010952,5.223453789949417,0.3354658605530858,0.33051646314561367,100.0,100.0,100.0,1.0,6.395529794644972e-08,bands_indices_hog_residual_relu_L8_d256,163,bands_indices_hog,residual,relu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1002,2366726,42,0.416184,9.3
model,0.7630784511566162,0.9110930562019348,3.008507192134857,6.618701666593552,7.969367370411814,0.935617983341217,0.8358702659606934,0.813584566116333,0.9411041736602783,0.22616469860076904,0.8261144161224365,5.645937472581863,3.934929519891739,2.148306369781494,5.708685144782066,0.28283228166401386,0.33035827800631523,100.0,100.0,100.0,1.0,6.267205776566698e-08,bands_indices_hog_residual_relu_L10_d256,164,bands_indices_hog,residual,relu,10,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1002,2893574,34,0.413857,9.1
model,0.7694762349128723,0.9136835336685181,2.892935276031494,6.5301112830638885,7.900998481085609,0.939113974571228,0.8322861790657043,0.8068522810935974,0.9463359713554382,0.26431912183761597,0.8279353976249695,5.343516543507576,3.9379633963108063,2.126089669764042,5.336793139576912,0.31343873124569654,0.2998079638928175,100.0,100.0,100.0,1.0,6.258837004224915e-08,bands_indices_hog_residual_relu_L12_d256,165,bands_indices_hog,residual,relu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1002,3420422,38,0.416339,11.3
model,0.7496185302734375,0.9102661609649658,2.9865749180316925,6.669353693723679,7.537401286654313,0.9320633411407471,0.8265425562858582,0.8042981028556824,0.9471995830535889,0.16457223892211914,0.8230226635932922,5.716896802186966,3.868275508284569,2.2219425067305565,5.4871030151844025,0.31418646685779095,0.3110375255346298,100.0,100.0,100.0,1.0,6.307039512876145e-08,bands_indices_hog_residual_gelu_L8_d256_do0.1,167,bands_indices_hog,residual,gelu,8,256,2,0.1,0.0,0.001,0.0001,0.0,False,True,1002,2366726,41,0.416309,10.2
model,0.7390823364257812,0.9116532206535339,2.911628782749176,6.637663394212723,7.924554197036287,0.9373117089271545,0.8320060968399048,0.7913947701454163,0.9474910497665405,0.0984266996383667,0.8278515338897705,5.406953394412994,3.974231332540512,2.167905680835247,5.279187485575676,0.3237946890294552,0.3176974831148982,100.0,100.0,100.0,1.0,6.333762314625346e-08,bands_indices_hog_residual_gelu_L8_d256_do0.25,168,bands_indices_hog,residual,gelu,8,256,2,0.25,0.0,0.001,0.0001,0.0,False,True,1002,2366726,37,0.414344,8.9
model,0.7929501533508301,0.9207859039306641,2.7095748111605644,6.248999759554863,5.68574398527103,0.9404147863388062,0.8525894284248352,0.836796760559082,0.9491657018661499,0.3434332609176636,0.8352948427200317,5.231224000453949,3.5900045186281204,1.814172975718975,5.129143223166466,0.22927552927285433,0.2637172816321254,100.0,100.0,100.0,1.0,6.233194227434069e-08,bands_indices_hog_residual_gelu_L8_d256_swa,177,bands_indices_hog,residual,gelu,8,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,1002,2366726,300,0.435559,79.2
model,0.7971720695495605,0.9134775400161743,2.8175240382552147,6.485364586114883,6.082895160492428,0.9332073926925659,0.8373870849609375,0.8197425007820129,0.9450763463973999,0.4105994701385498,0.8370120525360107,5.449230596423149,3.7151940166950226,1.9031941890716553,5.3383968770504,0.23048187140375376,0.26872146409004927,100.0,100.0,100.0,1.0,6.226182591717588e-08,bands_indices_hog_residual_silu_L6_d256_swa,178,bands_indices_hog,residual,silu,6,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,1002,1839878,300,0.439185,68.6
model,0.8013741374015808,0.9162893891334534,2.781732566654682,6.386485695838928,6.017473322534962,0.9346387386322021,0.8410095572471619,0.8330433368682861,0.9469141960144043,0.419935405254364,0.8326959013938904,5.3915731608867645,3.7164896726608276,1.8473338335752487,5.2416130900383,0.22597010247409344,0.26750380638986826,100.0,100.0,100.0,1.0,6.273243258192451e-08,bands_indices_hog_residual_silu_L8_d256_swa,179,bands_indices_hog,residual,silu,8,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,1002,2366726,300,0.440597,82.2
model,0.7565030455589294,0.9082921743392944,2.9316088184714317,6.718410551548004,7.577707668610993,0.9323326945304871,0.821128785610199,0.8041759133338928,0.943440854549408,0.20958250761032104,0.8283450603485107,5.525559559464455,3.991762176156044,2.1216629073023796,5.364261940121651,0.27791503816843033,0.30849853064864874,100.0,100.0,100.0,1.0,6.256044571273378e-08,bands_indices_hog_residual_gelu_L4_d512_lr0.0005,183,bands_indices_hog,residual,gelu,4,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1002,4723206,40,0.418104,8.0
model,0.750544548034668,0.9125734567642212,2.882860042154789,6.586550176143646,7.378020749489138,0.9297500848770142,0.8415502309799194,0.8223691582679749,0.9467137455940247,0.14003795385360718,0.8228360414505005,5.659675970673561,3.715793788433075,1.9565943628549576,5.369845405220985,0.26476995553821325,0.33045862801373005,100.0,100.0,100.0,1.0,6.334222035775383e-08,bands_indices_hog_residual_gelu_L6_d512_lr0.0005,184,bands_indices_hog,residual,gelu,6,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1002,6825478,42,0.415559,9.8
model,0.7775912284851074,0.9137365221977234,2.861165441572666,6.52259960770607,7.626994450029888,0.9374169111251831,0.8308040499687195,0.8045376539230347,0.9484437108039856,0.3224746584892273,0.8218570351600647,5.252290144562721,3.999040275812149,2.162446826696396,5.157835781574249,0.2905669854953885,0.304814032278955,100.0,100.0,100.0,1.0,6.193825896616545e-08,bands_indices_hog_residual_silu_L4_d512_lr0.0005,185,bands_indices_hog,residual,silu,4,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1002,4723206,49,0.417012,8.9
model,0.784704864025116,0.9118871092796326,2.98162754625082,6.576291471719742,7.5704477392748375,0.9291461110115051,0.8353499174118042,0.8337162137031555,0.9443640112876892,0.3732674717903137,0.7923712730407715,5.723766982555389,3.916279971599579,2.032187394797802,5.571043863892555,0.2837870502844453,0.36270259879529476,100.0,100.0,100.0,1.0,6.362203919252352e-08,bands_indices_hog_residual_silu_L6_d512_lr0.0005,186,bands_indices_hog,residual,silu,6,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1002,6825478,48,0.41414,12.3
model,0.7815353870391846,0.9133548736572266,2.9523735865950584,6.52364045381546,8.256290005766532,0.936154842376709,0.8327521085739136,0.8099522590637207,0.9466262459754944,0.3360217213630676,0.8276846408843994,5.498780310153961,3.998713195323944,2.068551816046238,5.39102628827095,0.4176415503025055,0.3395411651581526,100.0,100.0,100.0,1.0,6.171689648226675e-08,bands_indices_hog_residual_gelu_L12_d128,189,bands_indices_hog,residual,gelu,12,128,2,0.15,0.0,0.001,0.0001,0.0,False,True,1002,923782,37,0.414592,12.8
model,0.7642936706542969,0.9111317992210388,2.915218658745289,6.614069640636444,7.599196447614274,0.9345096349716187,0.8355958461761475,0.8272472620010376,0.9397395253181458,0.23000746965408325,0.818648099899292,5.566234141588211,3.779655322432518,1.9701695069670677,5.575338378548622,0.29691748786717653,0.3029958112165332,100.0,100.0,100.0,1.0,6.361746329730522e-08,bands_indices_hog_residual_gelu_L6_d256_exp4,190,bands_indices_hog,residual,gelu,6,256,4,0.15,0.0,0.001,0.0001,0.0,False,True,1002,3415814,39,0.417966,8.3
model,0.7325298190116882,0.911666214466095,2.9534080997109413,6.643510609865189,7.86915213417369,0.9337830543518066,0.8356649875640869,0.8110812902450562,0.9460944533348083,0.04705941677093506,0.8214843273162842,5.604931339621544,3.945527598261833,2.1302910521626472,5.443815514445305,0.276254303753376,0.31964078079909086,100.0,100.0,100.0,1.0,6.143787345536111e-08,bands_indices_hog_residual_gelu_L8_d256_exp4,191,bands_indices_hog,residual,gelu,8,256,4,0.15,0.0,0.001,0.0001,0.0,False,True,1002,4467974,37,0.415764,9.4
model,0.7480526566505432,0.9100767970085144,3.000311739742756,6.6789112985134125,7.951585338695476,0.9319549798965454,0.8281533122062683,0.8203186392784119,0.9437635540962219,0.15296083688735962,0.8111467361450195,5.691895633935928,3.9169248193502426,2.065189927816391,5.551581829786301,0.4366263747215271,0.3396769752725959,100.0,100.0,100.0,1.0,6.228053450740845e-08,bands_indices_hog_residual_gelu_L10_d256_lr0.0005,192,bands_indices_hog,residual,gelu,10,256,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1002,2893574,38,0.416717,11.9
model,0.7589037418365479,0.9085912704467773,3.054302930831909,6.737029552459717,8.248920411336918,0.928791880607605,0.8360560536384583,0.8081183433532715,0.9431588649749756,0.25975847244262695,0.7775230407714844,5.83222322165966,4.01887483894825,2.1702388301491737,5.6196898221969604,0.31407810747623444,0.37072619888931513,100.0,100.0,100.0,1.0,6.44044959585699e-08,bands_indices_hog_residual_gelu_L12_d256_lr0.0005,193,bands_indices_hog,residual,gelu,12,256,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1002,3420422,33,0.416642,12.1
model,0.783470869064331,0.9148115515708923,2.8982147574424744,6.468457728624344,7.6399446077988475,0.9379460215568542,0.8312322497367859,0.8067235946655273,0.9493409991264343,0.33927857875823975,0.8362907767295837,5.346557125449181,3.896503895521164,2.305537462234497,5.241710320115089,0.3026938298717141,0.29629578348249197,100.0,100.0,100.0,1.0,6.309809208460138e-08,bands_indices_hog_residual_gelu_L8_d256_wd0.0005,194,bands_indices_hog,residual,gelu,8,256,2,0.15,0.0,0.001,0.0005,0.0,False,True,1002,2366726,46,0.415786,11.4
model,0.786107063293457,0.9161412715911865,2.958347648382187,6.430374830961227,8.026053689620264,0.9405693411827087,0.8495534658432007,0.8020598888397217,0.9461365938186646,0.3543052673339844,0.8240002989768982,5.529500171542168,3.7716850638389587,2.241913415491581,5.616233870387077,0.2768909325823188,0.3138525178655982,100.0,100.0,100.0,1.0,6.228053450740845e-08,full_no_deltas_plain_gelu_L3_d256,195,full_no_deltas,plain,gelu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,500486,39,0.412723,4.0
model,0.7656390070915222,0.9198996424674988,2.805461548268795,6.308957189321518,7.83845754220115,0.9425957202911377,0.8481444120407104,0.8210057616233826,0.950517475605011,0.18064630031585693,0.850912868976593,5.204474925994873,3.869188576936722,2.076135016977787,5.113618448376656,0.2880088286474347,0.28134684544056654,100.0,100.0,100.0,1.0,6.418255793505523e-08,full_no_deltas_plain_gelu_L5_d256,196,full_no_deltas,plain,gelu,5,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,633094,47,0.413413,6.5
model,0.7857961654663086,0.9163394570350647,2.7930596843361855,6.400005519390106,7.311974378809432,0.9414788484573364,0.8416880369186401,0.8005514144897461,0.947567880153656,0.3263781666755676,0.8571032285690308,5.184222012758255,3.7920139729976654,2.06318162381649,5.228814482688904,0.23266721982508898,0.2574776532128453,100.0,100.0,100.0,1.0,6.308424360668141e-08,full_no_deltas_plain_gelu_L3_d512,197,full_no_deltas,plain,gelu,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,1263110,48,0.413304,5.0
model,0.761199951171875,0.9146712422370911,2.9175417497754097,6.497799605131149,7.963678211920307,0.940375566482544,0.8441482186317444,0.8195377588272095,0.9421118497848511,0.18795180320739746,0.8330603837966919,5.440916121006012,3.846154361963272,2.06578578799963,5.586320906877518,0.26488194707781076,0.3011940512806177,100.0,100.0,100.0,1.0,6.291321597018396e-08,full_no_deltas_plain_silu_L3_d256,199,full_no_deltas,plain,silu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,500486,41,0.412498,4.8
model,0.7857222557067871,0.919839084148407,2.8418591246008873,6.2866829335689545,7.813681552413978,0.9430506825447083,0.8448210954666138,0.8208357691764832,0.9500658512115479,0.30685824155807495,0.8486878871917725,5.226004123687744,3.838258981704712,2.1048855036497116,5.296853929758072,0.3095206571742892,0.27562654577195644,100.0,100.0,100.0,1.0,6.340655289704955e-08,full_no_deltas_plain_silu_L5_d256,200,full_no_deltas,plain,silu,5,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,633094,54,0.412233,7.7
model,0.7680067420005798,0.918136715888977,2.805698849260807,6.385449320077896,7.802373331159453,0.9405397772789001,0.8507062792778015,0.8223046660423279,0.9476695656776428,0.22435516119003296,0.8224532604217529,5.159329250454903,3.7856511771678925,2.059057727456093,5.228549614548683,0.2865687245503068,0.31503867357969284,100.0,100.0,100.0,1.0,6.239731220603062e-08,full_no_deltas_plain_silu_L3_d512,201,full_no_deltas,plain,silu,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,1263110,38,0.412742,4.6
model,0.7867938876152039,0.9148081541061401,2.879383973777294,6.464271992444992,7.84356109299387,0.9405133128166199,0.8383411169052124,0.8035575151443481,0.9456629753112793,0.35705119371414185,0.835621178150177,5.1779840141534805,3.81026454269886,2.2377746179699898,5.415576696395874,0.3244680818170309,0.310223875567317,100.0,100.0,100.0,1.0,6.184416179166874e-08,full_no_deltas_plain_relu_L3_d256,203,full_no_deltas,plain,relu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,500486,49,0.411467,5.5
model,0.7568516135215759,0.9099690914154053,2.8807327151298523,6.661994755268097,7.5853827817922435,0.9388712048530579,0.8408349752426147,0.754578709602356,0.9453945159912109,0.2205469012260437,0.8408724665641785,5.238736420869827,3.8040339946746826,2.3728840053081512,5.294697731733322,0.2848753472790122,0.28920110780745745,100.0,100.0,100.0,1.0,6.384136241877059e-08,full_no_deltas_plain_relu_L3_d512,205,full_no_deltas,plain,relu,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,1263110,42,0.413597,4.5
model,0.7566583752632141,0.9170381426811218,2.821744419634342,6.416938453912735,7.769252238889516,0.9417733550071716,0.8390608429908752,0.8240668177604675,0.9470801949501038,0.14235299825668335,0.8456045389175415,5.2132174372673035,3.798568621277809,2.0412569865584373,5.3060851991176605,0.26649264618754387,0.30485300812870264,100.0,100.0,100.0,1.0,6.285764442282016e-08,full_no_deltas_plain_mish_L3_d256,207,full_no_deltas,plain,mish,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,500486,48,0.412445,5.3
model,0.7981258034706116,0.9174882769584656,2.8284626081585884,6.338581442832947,7.456623626371113,0.9412135481834412,0.8452455997467041,0.8215522766113281,0.9449405074119568,0.3800168037414551,0.8557769060134888,5.281910300254822,3.754682093858719,1.9743852317333221,5.450780689716339,0.25138258934020996,0.25762198492884636,100.0,100.0,100.0,1.0,6.242997585559351e-08,full_no_deltas_plain_mish_L3_d512,209,full_no_deltas,plain,mish,3,512,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,1263110,52,0.412908,5.5
model,0.8034611344337463,0.9157246947288513,2.8215358033776283,6.401644647121429,7.44889823987611,0.9402034878730774,0.8365805149078369,0.7873366475105286,0.9504451751708984,0.4574369788169861,0.8487499952316284,5.283989757299423,3.773380070924759,2.1358205005526543,5.1948487758636475,0.26244581677019596,0.27871886268258095,100.0,100.0,100.0,1.0,6.215883985305481e-08,full_no_deltas_plain_geglu_L3_d256,211,full_no_deltas,plain,geglu,3,256,0,0.15,0.0,0.001,0.0001,0.0,False,True,1428,997894,43,0.417583,5.2
model,0.7514176964759827,0.9157353043556213,2.828867919743061,6.470384448766708,7.808488545251549,0.9392217993736267,0.8424485325813293,0.8089814186096191,0.9481102824211121,0.12201523780822754,0.8477165102958679,5.25948628783226,3.7829436361789703,2.1111849695444107,5.233932286500931,0.2859873929992318,0.2996827010065317,100.0,100.0,100.0,1.0,6.392341589389616e-08,full_no_deltas_plain_relu_L3_d256_lr0.0005,214,full_no_deltas,plain,relu,3,256,0,0.15,0.0,0.0005,0.0001,0.0,False,True,1428,500486,53,0.413143,5.7
model,0.7880212664604187,0.917573094367981,2.835474908351898,6.368711590766907,7.974886910500409,0.9405359625816345,0.8421249389648438,0.8145830035209656,0.9488658308982849,0.34388065338134766,0.8381208181381226,5.192462727427483,3.980815038084984,2.039658837020397,5.219706520438194,0.26818050537258387,0.3120214445516467,100.0,100.0,100.0,1.0,6.238798277991009e-08,full_no_deltas_plain_relu_L3_d256_wd0.0005,215,full_no_deltas,plain,relu,3,256,0,0.15,0.0,0.001,0.0005,0.0,False,True,1428,500486,42,0.412351,4.4
model,0.811978280544281,0.9093046188354492,3.00579983741045,6.599004566669464,7.805774098849098,0.9329670667648315,0.8239681720733643,0.7943111658096313,0.9434253573417664,0.5426350235939026,0.8345460891723633,5.531696230173111,4.373861849308014,2.1520180627703667,5.4224893450737,0.24784097913652658,0.30688748229295015,100.0,100.0,100.0,1.0,6.340655289704955e-08,full_no_deltas_residual_gelu_L4_d256,216,full_no_deltas,residual,gelu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,1422086,42,0.41665,6.5
model,0.7639241814613342,0.9138407707214355,2.872168831527233,6.5287746489048,7.618368770332396,0.9383839964866638,0.8401451706886292,0.8028713464736938,0.9458669424057007,0.22188150882720947,0.8343828916549683,5.340481176972389,3.7779223173856735,2.227231115102768,5.303584784269333,0.28354034293442965,0.3002415644004941,100.0,100.0,100.0,1.0,6.292247434203091e-08,full_no_deltas_residual_gelu_L8_d256,218,full_no_deltas,residual,gelu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,2475782,42,0.415822,9.2
model,0.7904520034790039,0.9186163544654846,2.843547612428665,6.330215185880661,7.446970061363222,0.9381307363510132,0.8433636426925659,0.8391398191452026,0.9485074877738953,0.3482159972190857,0.8253418207168579,5.299622192978859,4.060478508472443,1.9281530752778053,5.189254507422447,0.2725598169490695,0.31123070511966944,100.0,100.0,100.0,1.0,6.310270350695646e-08,full_no_deltas_residual_gelu_L10_d256,219,full_no_deltas,residual,gelu,10,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,3002630,48,0.416429,12.3
model,0.7467923760414124,0.9128516316413879,2.926337532699108,6.586528569459915,8.035064275274655,0.9425179362297058,0.8375152945518494,0.7846500873565674,0.9453464150428772,0.13986176252365112,0.8308489918708801,5.199968069791794,4.076169431209564,2.278604730963707,5.394238606095314,0.2861766144633293,0.322876893915236,100.0,100.0,100.0,1.0,6.31211634072315e-08,full_no_deltas_residual_gelu_L12_d256,220,full_no_deltas,residual,gelu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,3529478,34,0.417291,10.3
model,0.7871765494346619,0.9097217917442322,2.9967008158564568,6.648772209882736,7.966651217435663,0.9348269701004028,0.8264731764793396,0.795779824256897,0.9439558386802673,0.41780751943588257,0.8041980862617493,5.50474189221859,4.125403612852097,2.230590395629406,5.48848882317543,0.3023539902642369,0.32861398067325354,100.0,100.0,100.0,1.0,6.301958421772724e-08,full_no_deltas_residual_silu_L4_d256,221,full_no_deltas,residual,silu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,1422086,40,0.416213,6.2
model,0.7711119651794434,0.9146130681037903,2.8740018606185913,6.505506485700607,7.854000785775971,0.9401360750198364,0.8465201258659363,0.7982237339019775,0.9453600645065308,0.2774140238761902,0.8190034627914429,5.228705331683159,3.965335711836815,2.086276188492775,5.348436534404755,0.26666077319532633,0.3486017230898142,100.0,100.0,100.0,1.0,6.256509976765301e-08,full_no_deltas_residual_silu_L6_d256,222,full_no_deltas,residual,silu,6,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,1948934,42,0.416237,7.9
model,0.7662863731384277,0.9136947393417358,2.8752828016877174,6.527799367904663,7.688588448854401,0.9391283988952637,0.8376009464263916,0.8079680800437927,0.9445714950561523,0.23336642980575562,0.8350708484649658,5.267957225441933,3.8756780326366425,2.095505967736244,5.414530634880066,0.2997369971126318,0.2982967300340533,100.0,100.0,100.0,1.0,6.2853011684183e-08,full_no_deltas_residual_silu_L8_d256,223,full_no_deltas,residual,silu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,2475782,42,0.415661,9.4
model,0.7436569333076477,0.9069963097572327,3.0617574229836464,6.747569143772125,7.700746280779237,0.9270627498626709,0.8479997515678406,0.8286007046699524,0.9327729344367981,0.09265267848968506,0.8328427076339722,5.909405276179314,3.7350647151470184,2.0981496199965477,6.050387024879456,0.268004578538239,0.3095238469541073,100.0,100.0,100.0,1.0,6.260697205107135e-08,full_no_deltas_residual_silu_L12_d256,225,full_no_deltas,residual,silu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,3529478,42,0.416146,14.4
model,0.7995893359184265,0.915431022644043,2.8629668056964874,6.433761864900589,7.474220006988104,0.9390828013420105,0.8427454829216003,0.8185945749282837,0.9441011548042297,0.43819868564605713,0.8147989511489868,5.293966457247734,3.7746716290712357,2.1309224888682365,5.419949442148209,0.24721587542444468,0.3110727295279503,100.0,100.0,100.0,1.0,6.420977172183484e-08,full_no_deltas_residual_relu_L4_d256,226,full_no_deltas,residual,relu,4,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,1422086,47,0.415563,7.5
model,0.7932474613189697,0.915455162525177,2.8154974803328514,6.432411819696426,7.299559131525839,0.9404649138450623,0.8363485932350159,0.8110885620117188,0.9460940957069397,0.3907712697982788,0.8347052931785583,5.158596858382225,3.787243366241455,2.1140852943062782,5.283672735095024,0.26120056863874197,0.2881737891584635,100.0,100.0,100.0,1.0,6.315345046914445e-08,full_no_deltas_residual_relu_L8_d256,228,full_no_deltas,residual,relu,8,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,2475782,49,0.415084,10.7
model,0.8085038661956787,0.909791886806488,3.007589839398861,6.583163887262344,7.810024994763505,0.9294747114181519,0.8410679697990417,0.8151364922523499,0.938747227191925,0.4941829442977905,0.8323975205421448,5.707277357578278,3.801722452044487,2.0858224481344223,5.809333175420761,0.3128593321889639,0.32852303702384233,100.0,100.0,100.0,1.0,6.232259863736545e-08,full_no_deltas_residual_relu_L10_d256,229,full_no_deltas,residual,relu,10,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,3002630,38,0.41621,9.9
model,0.7830920815467834,0.9164268374443054,2.94980201870203,6.418263167142868,8.080811903358972,0.9410942792892456,0.8478358387947083,0.8172799348831177,0.9441097974777222,0.3215479850769043,0.826667070388794,5.386777967214584,3.7414420396089554,2.2468671202659607,5.6219372898340225,0.3961176611483097,0.30566924251616,100.0,100.0,100.0,1.0,6.280203024289222e-08,full_no_deltas_residual_relu_L12_d256,230,full_no_deltas,residual,relu,12,256,2,0.15,0.0,0.001,0.0001,0.0,False,True,1428,3529478,32,0.413931,9.4
model,0.7767672538757324,0.9134002923965454,2.9033878818154335,6.529902666807175,7.6411445934112985,0.9362726211547852,0.8417261242866516,0.8015179634094238,0.9458128213882446,0.3058066964149475,0.8294541239738464,5.373011901974678,3.875277563929558,2.2897111251950264,5.315880104899406,0.2558274893090129,0.3106306307017803,100.0,100.0,100.0,1.0,6.239264394025668e-08,full_no_deltas_residual_gelu_L8_d256_do0.1,232,full_no_deltas,residual,gelu,8,256,2,0.1,0.0,0.001,0.0001,0.0,False,True,1428,2475782,42,0.415351,9.1
model,0.778017520904541,0.9149880409240723,2.8602421283721924,6.474615633487701,7.528096370774761,0.9389336109161377,0.8308676481246948,0.8166773915290833,0.947746753692627,0.3078007698059082,0.826065719127655,5.244525894522667,3.8169216364622116,2.2367509081959724,5.2747942507267,0.27934855315834284,0.30910042114555836,100.0,100.0,100.0,1.0,6.228520277318239e-08,full_no_deltas_residual_gelu_L8_d256_do0.25,233,full_no_deltas,residual,gelu,8,256,2,0.25,0.0,0.001,0.0001,0.0,False,True,1428,2475782,41,0.415839,10.0
model,0.8143756985664368,0.9198075532913208,2.7204103767871857,6.245883926749229,5.771220309674867,0.9410799741744995,0.8482099771499634,0.834932804107666,0.9468111991882324,0.47727668285369873,0.8379368782043457,5.184862390160561,3.614693507552147,1.8084637820720673,5.239296704530716,0.20986096933484077,0.265370006673038,100.0,100.0,100.0,1.0,6.33468175692542e-08,full_no_deltas_residual_gelu_L8_d256_swa,242,full_no_deltas,residual,gelu,8,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,1428,2475782,300,0.432856,67.7
model,0.7986264228820801,0.9137347936630249,2.801070176064968,6.45991787314415,5.994825444829053,0.9350162148475647,0.834633469581604,0.8334068655967712,0.9421350955963135,0.39983218908309937,0.8467279076576233,5.379929393529892,3.71398888528347,1.8092764541506767,5.416576564311981,0.23299641907215118,0.2537206979468465,100.0,100.0,100.0,1.0,6.389607420942411e-08,full_no_deltas_residual_silu_L6_d256_swa,243,full_no_deltas,residual,silu,6,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,1428,1948934,300,0.441054,60.7
model,0.7987573742866516,0.9138038158416748,2.8168492019176483,6.472071260213852,6.019521236949785,0.9360378980636597,0.8363926410675049,0.8168970346450806,0.9442707300186157,0.4201540946960449,0.8387853503227234,5.378039926290512,3.746180981397629,1.8888052552938461,5.389908701181412,0.22671131882816553,0.27150854002684355,100.0,100.0,100.0,1.0,6.301958421772724e-08,full_no_deltas_residual_silu_L8_d256_swa,244,full_no_deltas,residual,silu,8,256,2,0.15,0.0,0.001,0.0001,0.0,True,True,1428,2475782,300,0.438469,71.4
model,0.7661757469177246,0.9127612113952637,2.9198085889220238,6.566382199525833,7.530284171903577,0.9359014630317688,0.8384175896644592,0.8072295784950256,0.9451352953910828,0.24532490968704224,0.8250332474708557,5.470964685082436,3.8921236991882324,2.1140864118933678,5.470011755824089,0.27000345289707184,0.3016651375219226,100.0,100.0,100.0,1.0,6.249990036621966e-08,full_no_deltas_residual_gelu_L4_d512_lr0.0005,248,full_no_deltas,residual,gelu,4,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1428,4941318,38,0.417299,6.9
model,0.7714194655418396,0.9151380658149719,2.8512373566627502,6.471214443445206,7.32227830590831,0.938984751701355,0.8342263102531433,0.8267805576324463,0.9454098343849182,0.2529212236404419,0.8301844000816345,5.2933599799871445,3.9699528366327286,1.985490694642067,5.282044038176537,0.28376937843859196,0.29280378948897123,100.0,100.0,100.0,1.0,6.303806543428436e-08,full_no_deltas_residual_gelu_L6_d512_lr0.0005,249,full_no_deltas,residual,gelu,6,512,2,0.15,0.0,0.0005,0.0001,0.0,False,True,1428,7043590,45,0.41664,10.5
