model,r2_uniform,r2_weighted,mae_mean_pp,rmse_mean_pp,aitchison_mean,r2_tree_cover,r2_grassland,r2_cropland,r2_built_up,r2_bare_sparse,r2_water,mae_tree_cover_pp,mae_grassland_pp,mae_cropland_pp,mae_built_up_pp,mae_bare_sparse_pp,mae_water_pp,pct_valid_sum,pct_valid_range,pct_fully_valid,mean_sum,std_sum,name,fold,stage,feature_set,arch,activation,norm_type,n_layers,d_model,expansion,dropout,input_dropout,lr,weight_decay,mixup_alpha,use_swa,n_features,n_params,epochs,best_val_loss,elapsed_s,run_tag
model,0.7388081550598145,0.937782347202301,1.7748745158314705,4.437901079654694,7.293396731160115,0.9556413292884827,0.8366376161575317,0.6643800139427185,0.9496699571609497,0.19653284549713135,0.8299014568328857,3.839748352766037,2.4552760645747185,0.5480761639773846,3.3348798751831055,0.2879006555303931,0.1833673450164497,100.0,100.0,100.0,1.0,7.070784846519018e-08,bands_indices_hog_plain_mish_L5_d256_nonorm,2,cv,bands_indices_hog,plain,mish,none,5,256,2,0.15,0.0,0.001,0.0001,0,False,1002,521478,231,0.456982,25.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6953692436218262,0.9367391467094421,1.7751066014170647,4.574769362807274,7.9161347064058285,0.9573906660079956,0.8382238745689392,0.6435233354568481,0.9478855133056641,0.206981360912323,0.578099250793457,3.830338269472122,2.419714815914631,0.543304206803441,3.283470869064331,0.33438976388424635,0.2394429873675108,100.0,100.0,100.0,1.0,7.522327649667204e-08,bands_indices_hog_residual_geglu_L6_d128_bn,2,cv,bands_indices_hog,residual,geglu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,1002,724614,290,0.457698,76.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7538468241691589,0.943952202796936,1.6446081921458244,4.20466773211956,7.0595806733203625,0.9607837200164795,0.8433147668838501,0.7693873643875122,0.9553326964378357,0.14922332763671875,0.8449474573135376,3.599214553833008,2.3285353556275368,0.42506507597863674,3.05890291929245,0.29590800404548645,0.16004693461582065,100.0,100.0,100.0,1.0,7.565279247501167e-08,bands_indices_glcm_lbp_plain_silu_L5_d256_bn,2,cv,bands_indices_glcm_lbp,plain,silu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,924,504070,300,0.448476,42.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7660114765167236,0.9447108507156372,1.6404781490564346,4.1651614010334015,7.162609704333575,0.9615270495414734,0.8436716794967651,0.686170220375061,0.9564819931983948,0.24323302507400513,0.9048941731452942,3.5775266587734222,2.363058924674988,0.4403383005410433,3.0458765104413033,0.280157127417624,0.1359236310236156,100.0,100.0,100.0,1.0,7.547245672867575e-08,bands_indices_glcm_lbp_plain_mish_L5_d256_bn,2,cv,bands_indices_glcm_lbp,plain,mish,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,924,504070,300,0.448997,42.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7598719000816345,0.9439631104469299,1.6514543443918228,4.231405258178711,7.418033041794383,0.9611222147941589,0.8414317965507507,0.6676334738731384,0.9563995599746704,0.29463934898376465,0.8378959894180298,3.631431981921196,2.3166652768850327,0.45557920821011066,3.0676281079649925,0.2831782680004835,0.15427084872499108,100.0,100.0,100.0,1.0,7.649668276599186e-08,bands_indices_glcm_lbp_plain_mish_L5_d512_bn,2,cv,bands_indices_glcm_lbp,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,924,1532422,300,0.450128,42.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7401344180107117,0.9413748383522034,1.7011821269989014,4.3333593755960464,6.203545326651522,0.9590449333190918,0.8381494283676147,0.608421802520752,0.9546738266944885,0.22327810525894165,0.857151448726654,3.683866187930107,2.424153685569763,0.5279074423015118,3.1392883509397507,0.27731177397072315,0.15457995468750596,100.0,100.0,100.0,1.0,7.13218923920067e-08,bands_indices_glcm_lbp_plain_silu_L5_d512_nonorm,2,cv,bands_indices_glcm_lbp,plain,silu,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,924,1527302,240,0.45109,26.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7194506525993347,0.9411010146141052,1.722499169409275,4.4182658195495605,6.504972040203129,0.9596507549285889,0.8440667390823364,0.6382861137390137,0.9536606073379517,0.3078346848487854,0.6131004095077515,3.6697790026664734,2.418578416109085,0.545533187687397,3.1825195997953415,0.27976837009191513,0.2388139721006155,100.0,100.0,100.0,1.0,7.10240612988855e-08,bands_indices_glcm_lbp_plain_mish_L5_d512_nonorm,2,cv,bands_indices_glcm_lbp,plain,mish,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,924,1527302,238,0.450125,25.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6887181401252747,0.9397900104522705,1.7089644446969032,4.4845253229141235,7.487167035871074,0.9602431058883667,0.8388022184371948,0.5674698948860168,0.9525136947631836,0.10479265451431274,0.7083579301834106,3.6879628896713257,2.354072220623493,0.4841070156544447,3.1715743243694305,0.3351683961227536,0.2209184691309929,100.0,100.0,100.0,1.0,7.449919792179571e-08,bands_indices_glcm_lbp_residual_gelu_L12_d128_bn,2,cv,bands_indices_glcm_lbp,residual,gelu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,924,913542,300,0.451847,121.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6872484087944031,0.9380256533622742,1.717783510684967,4.556963965296745,7.489386662728192,0.9591341614723206,0.8353464603424072,0.5267727375030518,0.9510470032691956,0.20116567611694336,0.6498774886131287,3.700559213757515,2.3826567456126213,0.53435442969203,3.1909480690956116,0.294798263348639,0.20340350456535816,100.0,100.0,100.0,1.0,7.543633273598971e-08,bands_indices_glcm_lbp_residual_silu_L12_d128_bn,2,cv,bands_indices_glcm_lbp,residual,silu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,924,913542,300,0.451724,122.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7260350584983826,0.9381172060966492,1.7230786383152008,4.463467374444008,7.208985920148278,0.9567487835884094,0.8379878997802734,0.6174453496932983,0.9501569867134094,0.19767343997955322,0.7960855960845947,3.7607744336128235,2.3627586662769318,0.5283372476696968,3.2204478979110718,0.2929267706349492,0.17324091168120503,100.0,100.0,100.0,1.0,7.502979570972457e-08,bands_indices_glcm_lbp_residual_mish_L12_d128_bn,2,cv,bands_indices_glcm_lbp,residual,mish,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,924,913542,300,0.451399,122.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5786786675453186,0.9312442541122437,1.7528828233480453,4.861203953623772,7.706514305083655,0.9577245116233826,0.823343813419342,0.6844960451126099,0.9434137940406799,-0.08141124248504639,0.14430075883865356,3.704831749200821,2.4325056001544,0.44967117719352245,3.2601356506347656,0.3534518647938967,0.3167119575664401,100.0,100.0,100.0,1.0,7.601219209618648e-08,bands_indices_glcm_lbp_residual_gelu_L6_d512_bn_lr0.0005,2,cv,bands_indices_glcm_lbp,residual,gelu,batchnorm,6,512,2,0.15,0.0,0.0005,0.0001,0,False,924,6784518,300,0.453218,73.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6310127377510071,0.936660885810852,1.727861724793911,4.6339001506567,7.800527296927261,0.9591516852378845,0.8375958800315857,0.681416928768158,0.9483052492141724,-0.1407099962234497,0.5001578330993652,3.701386973261833,2.351711504161358,0.45530302450060844,3.217652440071106,0.37790420465171337,0.26322228368371725,100.0,100.0,100.0,1.0,7.438122651137746e-08,bands_indices_glcm_lbp_residual_silu_L6_d512_bn_lr0.0005,2,cv,bands_indices_glcm_lbp,residual,silu,batchnorm,6,512,2,0.15,0.0,0.0005,0.0001,0,False,924,6784518,300,0.451851,73.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.42349326610565186,0.8670623302459717,2.4273423478007317,6.571011245250702,8.43661086330687,0.905251681804657,0.580639660358429,-0.40544021129608154,0.9173765778541565,0.02248096466064453,0.5204208493232727,5.327874422073364,3.3744342625141144,1.046555396169424,4.1084278374910355,0.38602459244430065,0.3207477508112788,100.0,100.0,100.0,1.0,7.397707690870448e-08,texture_all_plain_gelu_L5_d256_bn,2,cv,texture_all,plain,gelu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,570,413446,255,0.521193,36.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.42028412222862244,0.8690466284751892,2.4125754833221436,6.5235815942287445,8.443146992397569,0.9067307710647583,0.5773342847824097,-0.40220141410827637,0.9210957288742065,-0.049960970878601074,0.5684828162193298,5.268122628331184,3.433266654610634,1.1458199471235275,3.940083831548691,0.3826413070783019,0.30553468968719244,100.0,100.0,100.0,1.0,7.562076831391096e-08,texture_all_plain_silu_L5_d256_bn,2,cv,texture_all,plain,silu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,570,413446,261,0.517792,38.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.46691855788230896,0.8755481243133545,2.4026593193411827,6.339868903160095,8.743621943889115,0.9079145789146423,0.6061697006225586,-0.2506070137023926,0.9258268475532532,0.025721728801727295,0.5862797498703003,5.275921523571014,3.3576857298612595,1.126821618527174,3.871753439307213,0.42723212391138077,0.35655051469802856,100.0,100.0,100.0,1.0,7.438936933112927e-08,texture_all_plain_silu_L5_d512_bn,2,cv,texture_all,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,570,1351174,230,0.516257,33.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.4381197690963745,0.8736829161643982,2.3509034886956215,6.41259178519249,7.942328231741413,0.9087104797363281,0.5822135210037231,-0.3135493993759155,0.9275283217430115,-0.009987115859985352,0.5335508584976196,5.204237252473831,3.4108299762010574,1.0445998050272465,3.848573938012123,0.32909179572016,0.26810800191015005,100.0,100.0,100.0,1.0,7.546041302930462e-08,texture_all_plain_mish_L5_d256_bn,2,cv,texture_all,plain,mish,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,570,413446,287,0.518746,41.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.4817725121974945,0.8775324821472168,2.3716388270258904,6.290847808122635,8.666959704887637,0.90860915184021,0.6095572710037231,-0.1216738224029541,0.9272177815437317,0.03354448080062866,0.5331823229789734,5.256984755396843,3.3298201858997345,0.9910642169415951,3.8927990943193436,0.40413225069642067,0.35505606792867184,100.0,100.0,100.0,1.0,7.362420006984394e-08,texture_all_plain_mish_L5_d512_bn,2,cv,texture_all,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,570,1351174,233,0.51701,33.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.3451545238494873,0.8584195971488953,2.5885852053761482,6.806055456399918,8.744055021220676,0.8965033292770386,0.5518041849136353,-0.7691067457199097,0.920884370803833,0.0131416916847229,0.457427442073822,5.635807290673256,3.6070987582206726,1.4280656352639198,4.038320109248161,0.4164355807006359,0.40580611675977707,100.0,100.0,100.0,1.0,7.562877613054297e-08,texture_all_residual_silu_L12_d128_bn,2,cv,texture_all,residual,silu,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,570,868230,250,0.517185,102.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.32980331778526306,0.861501157283783,2.614516019821167,6.7649878561496735,8.86368624875594,0.9016181826591492,0.5606123208999634,-0.8359304666519165,0.9221081137657166,0.011017858982086182,0.4191126227378845,5.532911419868469,3.7132080644369125,1.5343841165304184,3.9978262037038803,0.4505482502281666,0.45823240652680397,100.0,100.0,100.0,1.0,7.474674390550717e-08,texture_all_residual_mish_L12_d256_bn,2,cv,texture_all,residual,mish,batchnorm,12,256,2,0.15,0.0,0.001,0.0001,0,False,570,3309318,232,0.521804,97.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.38059696555137634,0.857581615447998,2.5364622473716736,6.780260056257248,8.65521831064527,0.8923375606536865,0.5154993534088135,-0.5197592973709106,0.9269914627075195,0.01545858383178711,0.4528065323829651,5.601562932133675,3.6617454141378403,1.2758259661495686,3.902096301317215,0.4013834521174431,0.37617688067257404,100.0,100.0,100.0,1.0,7.437308369162565e-08,texture_all_residual_mish_L12_d128_bn,2,cv,texture_all,residual,mish,batchnorm,12,128,2,0.15,0.0,0.001,0.0001,0,False,570,868230,256,0.518227,104.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.3729119300842285,0.8482605218887329,2.7409499511122704,6.979639083147049,9.081410830148108,0.8884134888648987,0.506714403629303,-0.5633035898208618,0.9110898971557617,0.01909637451171875,0.4752134680747986,6.019413843750954,3.9069604128599167,1.2903280556201935,4.255279153585434,0.4945769440382719,0.4791595507413149,100.0,100.0,100.0,1.0,7.50620827716375e-08,texture_all_residual_silu_L6_d512_bn_lr0.0005,2,cv,texture_all,residual,silu,batchnorm,6,512,2,0.15,0.0,0.0005,0.0001,0,False,570,6603270,232,0.524177,56.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.416335791349411,0.8621017932891846,2.5269389152526855,6.658196449279785,7.678225542099737,0.8996365070343018,0.5462677478790283,-0.4611469507217407,0.9199124574661255,0.017171859741210938,0.5759379267692566,5.506714433431625,3.6872584372758865,1.2681692838668823,4.110990464687347,0.31385431066155434,0.2746550599113107,100.0,100.0,100.0,1.0,7.151693637297285e-08,texture_all_residual_silu_L12_d256_nonorm,2,cv,texture_all,residual,silu,none,12,256,2,0.15,0.0,0.001,0.0001,0,False,570,3302662,228,0.511165,73.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6915892958641052,0.9344769716262817,1.7458830028772354,4.574832320213318,6.5432883355588185,0.955078661441803,0.829123318195343,0.6324806213378906,0.9460006952285767,-0.06341743469238281,0.8501653075218201,3.8824673742055893,2.3019451647996902,0.44946535490453243,3.4033995121717453,0.29247847851365805,0.14554383233189583,100.0,100.0,100.0,1.0,7.752299779895111e-08,full_no_deltas_plain_relu_L5_d512,2,cv,full_no_deltas,plain,relu,layernorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,228,0.459021,31.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6959424614906311,0.9365005493164062,1.7358915880322456,4.518440365791321,6.866884936238558,0.9560948014259338,0.8320413827896118,0.5935335755348206,0.9494656324386597,-0.01437234878540039,0.8587784171104431,3.833659738302231,2.309461124241352,0.5353036802262068,3.313817083835602,0.29354668222367764,0.12956218561157584,100.0,100.0,100.0,1.0,7.663511070177265e-08,full_no_deltas_plain_mish_L5_d256,2,cv,full_no_deltas,plain,mish,layernorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,1428,633094,232,0.458489,30.9,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6922420859336853,0.9362907409667969,1.7203286290168762,4.506099596619606,6.527959405930181,0.9570825099945068,0.8335235118865967,0.634554386138916,0.9469406008720398,-0.09929025173187256,0.8805405497550964,3.809799626469612,2.2474505007267,0.46421103179454803,3.3728331327438354,0.3015961963683367,0.12607427779585123,100.0,100.0,100.0,1.0,7.72020243289262e-08,full_no_deltas_plain_mish_L5_d512,2,cv,full_no_deltas,plain,mish,layernorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,226,0.459285,31.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7338917851448059,0.9385854005813599,1.7420481890439987,4.4120460748672485,7.962937573662818,0.9565690755844116,0.8455429673194885,0.6438512802124023,0.9490110278129578,0.15595215559005737,0.8523418307304382,3.869757056236267,2.203754335641861,0.47055180184543133,3.3555157482624054,0.34849687945097685,0.20422495435923338,100.0,100.0,100.0,1.0,7.492074161064011e-08,full_no_deltas_plain_gelu_L5_d512_bn,2,cv,full_no_deltas,plain,gelu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,249,0.46054,37.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6966981887817383,0.937752366065979,1.7527533695101738,4.528744891285896,8.205449879490926,0.9579814672470093,0.841022789478302,0.5858374238014221,0.9490912556648254,0.12511217594146729,0.7210412621498108,3.809678554534912,2.265065535902977,0.5328214727342129,3.299088403582573,0.3569166176021099,0.2529570600017905,100.0,100.0,100.0,1.0,7.432421256226007e-08,full_no_deltas_plain_silu_L5_d512_bn,2,cv,full_no_deltas,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,241,0.459468,36.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7283310294151306,0.9393358826637268,1.7210930585861206,4.3762024492025375,8.256129573234894,0.9582332372665405,0.8455783128738403,0.7091288566589355,0.9482209086418152,0.0515173077583313,0.8572289943695068,3.8293272256851196,2.1370306611061096,0.4313559737056494,3.3241670578718185,0.3784573869779706,0.22621785756200552,100.0,100.0,100.0,1.0,7.370641696979874e-08,full_no_deltas_plain_relu_L5_d512_bn,2,cv,full_no_deltas,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,238,0.460041,36.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7172977924346924,0.9399159550666809,1.7480317503213882,4.419096186757088,8.351056634796695,0.9593248963356018,0.8441653847694397,0.6352628469467163,0.9503930807113647,0.13272637128829956,0.7818214893341064,3.8225028663873672,2.2593269124627113,0.5200481507927179,3.2616503536701202,0.36244054790586233,0.2622352447360754,100.0,100.0,100.0,1.0,7.578077543257677e-08,full_no_deltas_plain_mish_L5_d512_bn,2,cv,full_no_deltas,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,1428,1790470,241,0.459845,35.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6950801014900208,0.9350448250770569,1.7733195796608925,4.6127378940582275,7.542312358053922,0.9545018076896667,0.8349999189376831,0.5841696262359619,0.9480507373809814,0.14476215839385986,0.7038695812225342,3.878917917609215,2.3513944819569588,0.5442376248538494,3.330906108021736,0.3260551718994975,0.2084250096231699,100.0,100.0,100.0,1.0,7.56327764861453e-08,full_no_deltas_residual_silu_L6_d128_bn,2,cv,full_no_deltas,residual,silu,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,1428,580998,296,0.461427,74.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6886394619941711,0.9354826211929321,1.7582381144165993,4.611580073833466,7.926077463781641,0.9553768634796143,0.8336464166641235,0.5807602405548096,0.9487515091896057,0.12537825107574463,0.6878030896186829,3.8746491074562073,2.231363020837307,0.524214981123805,3.314434736967087,0.35292869433760643,0.2518467605113983,100.0,100.0,100.0,1.0,7.433236248743924e-08,full_no_deltas_residual_relu_L4_d256_bn,2,cv,full_no_deltas,residual,relu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,1428,1421574,259,0.462758,50.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7135899066925049,0.9377478361129761,1.7802417278289795,4.485481604933739,8.119082470659801,0.9571962356567383,0.8412939310073853,0.5329619646072388,0.9493877291679382,0.1652553677558899,0.8353460431098938,3.8979772478342056,2.3197537288069725,0.5937586072832346,3.2783012837171555,0.3639533882960677,0.22773011587560177,100.0,100.0,100.0,1.0,7.515883737596596e-08,full_no_deltas_residual_mish_L6_d128_bn,2,cv,full_no_deltas,residual,mish,batchnorm,6,128,2,0.15,0.0,0.001,0.0001,0,False,1428,580998,263,0.461555,66.2,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7199645042419434,0.9359828233718872,1.7303092405200005,4.509502649307251,7.665120717888808,0.9541268348693848,0.8255583047866821,0.6138168573379517,0.9506961703300476,0.118319571018219,0.8571680784225464,3.8869190961122513,2.2607924416661263,0.4634394310414791,3.263768181204796,0.3158129518851638,0.1911353669129312,100.0,100.0,100.0,1.0,7.561275339185158e-08,all_full_plain_gelu_L3_d512_bn,2,cv,all_full,plain,gelu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2341382,280,0.46237,31.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.692793607711792,0.9336929321289062,1.7626503482460976,4.610284045338631,7.423667661236719,0.9526077508926392,0.8225761651992798,0.6347734332084656,0.9485545754432678,-0.019302725791931152,0.8174198269844055,3.9248332381248474,2.3315560072660446,0.4851933568716049,3.3331114798784256,0.3208342706784606,0.18038339912891388,100.0,100.0,100.0,1.0,7.451951944403845e-08,all_full_plain_silu_L3_d512_bn,2,cv,all_full,plain,silu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2341382,297,0.463571,33.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6894428730010986,0.934373676776886,1.7803115770220757,4.639328643679619,7.614889679494409,0.9556292295455933,0.8309818506240845,0.5165512561798096,0.9467155933380127,0.13994896411895752,0.7467185258865356,3.9209216833114624,2.2736122831702232,0.52174455486238,3.42169851064682,0.3237625816836953,0.2201444935053587,100.0,100.0,100.0,1.0,7.558872283652818e-08,all_full_plain_relu_L5_d256_bn,2,cv,all_full,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,3534,1172230,295,0.460054,42.5,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.711894690990448,0.9369162917137146,1.6962343826889992,4.507912695407867,7.167384391687638,0.9559273719787598,0.8407345414161682,0.6476064324378967,0.9478762149810791,0.09829097986221313,0.7807969450950623,3.8054917007684708,2.1685659885406494,0.41144443675875664,3.3176355063915253,0.30934696551412344,0.16495154704898596,100.0,100.0,100.0,1.0,7.610376684397124e-08,all_full_plain_relu_L5_d512_bn,2,cv,all_full,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2868742,300,0.460124,44.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6730605959892273,0.9307307600975037,1.8146291375160217,4.693114757537842,6.934336231219547,0.9514443278312683,0.8200585842132568,0.5913152694702148,0.9442250728607178,-0.1417837142944336,0.8729742169380188,4.036805033683777,2.304840087890625,0.5305072292685509,3.5071637481451035,0.3355615772306919,0.1728939707390964,100.0,100.0,100.0,1.0,7.625482112416648e-08,all_full_plain_geglu_L3_d256_bn,2,cv,all_full,plain,geglu,batchnorm,3,256,2,0.15,0.0,0.001,0.0001,0,False,3534,2076166,300,0.462686,37.0,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6408150792121887,0.9284219741821289,1.861279271543026,4.87874262034893,7.277139975307189,0.9528682231903076,0.8052613139152527,0.4938000440597534,0.9434467554092407,-0.01009368896484375,0.659469485282898,4.00146096944809,2.4409333243966103,0.6137261167168617,3.5403642803430557,0.34990489948540926,0.2212862716987729,100.0,100.0,100.0,1.0,7.673383350947915e-08,all_full_plain_geglu_L3_d512_bn,2,cv,all_full,plain,geglu,batchnorm,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,4676614,275,0.460311,33.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.7010955810546875,0.9371870756149292,1.7272364348173141,4.5121267437934875,6.668388900523278,0.9569305777549744,0.8323482275009155,0.5610936880111694,0.9503967761993408,0.07187014818191528,0.8338339328765869,3.787870332598686,2.266005054116249,0.5450104828923941,3.255646675825119,0.30356161296367645,0.20533532369881868,100.0,100.0,100.0,1.0,7.026964965461957e-08,all_full_plain_silu_L5_d512_nonorm,2,cv,all_full,plain,silu,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2863622,218,0.456765,24.1,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6780809760093689,0.9364331364631653,1.7280949279665947,4.566463828086853,6.746558068226659,0.9576995968818665,0.8319777250289917,0.46686261892318726,0.9497851729393005,0.022879064083099365,0.8391684293746948,3.7533212453126907,2.2722959518432617,0.5984236486256123,3.279707580804825,0.30764867551624775,0.15717785572633147,100.0,100.0,100.0,1.0,7.296728909977901e-08,all_full_plain_mish_L3_d512_nonorm,2,cv,all_full,plain,mish,none,3,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2338310,219,0.456016,19.6,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6632878184318542,0.9362053275108337,1.755683310329914,4.607874155044556,7.123853774014118,0.9579333662986755,0.8326946496963501,0.5290385484695435,0.9490578174591064,-0.037416934967041016,0.7483030557632446,3.785686567425728,2.3140985518693924,0.5333015229552984,3.343658521771431,0.30925560276955366,0.24809991009533405,100.0,100.0,100.0,1.0,7.278445224301322e-08,all_full_plain_mish_L5_d512_nonorm,2,cv,all_full,plain,mish,none,5,512,2,0.15,0.0,0.001,0.0001,0,False,3534,2863622,216,0.457537,23.8,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.6300303339958191,0.9326606392860413,1.8355721607804298,4.771975800395012,8.004498877378277,0.9571883678436279,0.8319979906082153,0.5682358741760254,0.9431936740875244,-0.05417478084564209,0.5335887670516968,3.9046768099069595,2.4094488471746445,0.6138413213193417,3.465520590543747,0.3645029151812196,0.2554650651291013,100.0,100.0,100.0,1.0,7.521119727016412e-08,all_full_residual_geglu_L4_d256_bn,2,cv,all_full,residual,geglu,batchnorm,4,256,2,0.15,0.0,0.001,0.0001,0,False,3534,2487046,300,0.46203,59.4,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5101282000541687,0.894063413143158,2.2329693660140038,5.912309885025024,8.667843274135581,0.924222469329834,0.6630215644836426,0.011207342147827148,0.9353017210960388,0.02549535036087036,0.5013329982757568,4.948670417070389,3.1476598232984543,0.8318793028593063,3.6652054637670517,0.41696950793266296,0.38745272904634476,100.0,100.0,100.0,1.0,7.533992629760178e-08,top500_full_plain_silu_L5_d512_bn,2,cv,top500_full,plain,silu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,226,0.518079,32.3,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.44137611985206604,0.8919150233268738,2.1712427958846092,6.021492183208466,7.053671904570115,0.9239447116851807,0.6815916895866394,-0.40653812885284424,0.9343668222427368,-0.02252507209777832,0.5371485948562622,4.864978417754173,3.0340705066919327,0.9072983637452126,3.6791179329156876,0.29929266311228275,0.242708926089108,100.0,100.0,100.0,1.0,7.423859926802834e-08,top500_full_plain_relu_L5_d256_bn,2,cv,top500_full,plain,relu,batchnorm,5,256,2,0.15,0.0,0.001,0.0001,0,False,500,395526,300,0.515343,43.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.499563068151474,0.8919538259506226,2.2056162357330322,5.978837236762047,8.320304975819845,0.9242045879364014,0.6486412286758423,0.055300116539001465,0.9333401918411255,0.009901285171508789,0.42580026388168335,4.905189201235771,3.114018402993679,0.7611291948705912,3.7495188415050507,0.3656376386061311,0.3382170107215643,100.0,100.0,100.0,1.0,7.466567097935695e-08,top500_full_plain_relu_L5_d512_bn,2,cv,top500_full,plain,relu,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,240,0.526128,34.7,stcv_ep300_bs2048_pat2000_min1500_seed42
model,0.5181507468223572,0.8954223990440369,2.210818789899349,5.869904533028603,8.450371627762523,0.9258962869644165,0.6643266677856445,0.043152034282684326,0.9354820847511292,0.010260343551635742,0.5296038389205933,4.915371537208557,3.1416483223438263,0.8194479160010815,3.674912452697754,0.37772380746901035,0.33583021722733974,100.0,100.0,100.0,1.0,7.471027174688061e-08,top500_full_plain_mish_L5_d512_bn,2,cv,top500_full,plain,mish,batchnorm,5,512,2,0.15,0.0,0.001,0.0001,0,False,500,1315334,240,0.518685,34.3,stcv_ep300_bs2048_pat2000_min1500_seed42
