name,r2_mean,r2_std,mae_mean,mae_std,ait_mean,ait_std,n_folds,epochs_mean,elapsed_mean,n_features,n_params,feature_set,arch,activation,norm_type
top500_full_residual_silu_L6_d512_lr0.0005,0.2586081027984619,,6.880845874547958,,9.36440688168864,,1,2.0,0.4,500.0,6567430.0,top500_full,residual,silu,layernorm
top500_full_residual_gelu_L6_d128_nonorm,0.25855883955955505,,6.93100318312645,,11.221465473646306,,1,2.0,0.3,500.0,460422.0,top500_full,residual,gelu,none
top500_full_residual_mish_L12_d256,0.25605615973472595,,6.945611536502838,,10.128498409375005,,1,2.0,0.6,500.0,3291398.0,top500_full,residual,mish,layernorm
texture_all_residual_silu_L6_d512_lr0.0005,0.2536017894744873,,5.925244465470314,,8.787160019073545,,1,2.0,0.3,570.0,6603270.0,texture_all,residual,silu,layernorm
all_full_residual_silu_L6_d128_bn,0.2527751624584198,,7.304785400629044,,12.887119523164097,,1,2.0,0.3,3534.0,850566.0,all_full,residual,silu,batchnorm
texture_all_residual_gelu_L6_d512_nonorm_lr0.0005,0.25164416432380676,,6.862422078847885,,9.618339357639591,,1,2.0,0.3,570.0,6596102.0,texture_all,residual,gelu,none
top500_full_residual_gelu_L6_d512_nonorm_lr0.0005,0.2501441538333893,,6.941512227058411,,10.5841313506456,,1,2.0,0.3,500.0,6560262.0,top500_full,residual,gelu,none
top500_full_residual_silu_L12_d256,0.24985747039318085,,7.496137171983719,,10.13843034015337,,1,2.0,0.6,500.0,3291398.0,top500_full,residual,silu,layernorm
bands_indices_texture_residual_geglu_L6_d256_nonorm,0.24952387809753418,,7.637005299329758,,9.750135559876453,,1,2.0,0.3,1368.0,2718982.0,bands_indices_texture,residual,geglu,none
texture_all_plain_relu_L3_d256,0.24839387834072113,,7.361866533756256,,10.661300947298203,,1,2.0,0.1,570.0,280838.0,texture_all,plain,relu,layernorm
full_no_deltas_plain_relu_L3_d256_nonorm,0.24738441407680511,,6.497124582529068,,10.16337292502763,,1,2.0,0.1,1428.0,498950.0,full_no_deltas,plain,relu,none
texture_all_residual_silu_L4_d256_nonorm,0.24664358794689178,,7.082435488700867,,10.778804428033695,,1,2.0,0.2,570.0,1199366.0,texture_all,residual,silu,none
bands_indices_residual_silu_L4_d512_nonorm_lr0.0005,0.24512554705142975,,6.895513087511063,,11.547160925547129,,1,2.0,0.2,798.0,4612614.0,bands_indices,residual,silu,none
top500_full_residual_silu_L10_d256,0.2450973242521286,,6.64820596575737,,10.131637304907105,,1,2.0,0.6,500.0,2764550.0,top500_full,residual,silu,layernorm
texture_all_plain_gelu_L3_d256,0.24279840290546417,,7.370564341545105,,10.664472469062362,,1,2.0,0.2,570.0,280838.0,texture_all,plain,gelu,layernorm
top500_full_residual_mish_L6_d256_nonorm,0.24153566360473633,,6.534857302904129,,10.822005179173205,,1,2.0,0.3,500.0,1707270.0,top500_full,residual,mish,none
bands_indices_glcm_lbp_residual_silu_L6_d256_bn,0.24140410125255585,,6.4695559442043304,,12.7431773656355,,1,2.0,0.4,924.0,1819398.0,bands_indices_glcm_lbp,residual,silu,batchnorm
bands_indices_glcm_lbp_residual_geglu_L6_d128_nonorm,0.24139486253261566,,7.4373044073581696,,10.70571814276352,,1,2.0,0.3,924.0,712838.0,bands_indices_glcm_lbp,residual,geglu,none
texture_all_residual_relu_L10_d256_lr0.002_wd0.0005,0.24013055860996246,,6.700020283460617,,10.297841763128876,,1,2.0,0.4,570.0,2782470.0,texture_all,residual,relu,layernorm
bands_indices_hog_residual_silu_L6_d128_nonorm,0.23891746997833252,,6.327924877405167,,10.839732046642268,,1,2.0,0.2,1002.0,524678.0,bands_indices_hog,residual,silu,none
bands_indices_glcm_lbp_residual_mish_L6_d128_nonorm,0.23891063034534454,,9.722086787223816,,10.659273995503721,,1,2.0,0.3,924.0,514694.0,bands_indices_glcm_lbp,residual,mish,none
texture_all_plain_silu_L5_d512,0.23421628773212433,,8.100604265928268,,10.054357191834926,,1,2.0,0.2,570.0,1351174.0,texture_all,plain,silu,layernorm
texture_all_plain_geglu_L3_d512,0.2325887680053711,,7.934629172086716,,10.41665226986635,,1,2.0,0.2,570.0,1641478.0,texture_all,plain,geglu,layernorm
bands_indices_texture_plain_relu_L3_d256_nonorm,0.2323850393295288,,7.476378977298737,,10.197619049555191,,1,2.0,0.1,1368.0,483590.0,bands_indices_texture,plain,relu,none
all_full_plain_mish_L3_d256_nonorm,0.23199260234832764,,6.4306579530239105,,10.46030762294272,,1,2.0,0.1,3534.0,1038086.0,all_full,plain,mish,none
texture_all_residual_gelu_L6_d128_nonorm,0.23154570162296295,,7.459539920091629,,9.782006927823224,,1,2.0,0.3,570.0,469382.0,texture_all,residual,gelu,none
texture_all_residual_geglu_L4_d256_nonorm,0.2312842756509781,,6.912162154912949,,9.880115521439592,,1,2.0,0.2,570.0,1725702.0,texture_all,residual,geglu,none
top500_full_plain_mish_L5_d256,0.23096244037151337,,8.46041738986969,,10.675640395767383,,1,2.0,0.2,500.0,395526.0,top500_full,plain,mish,layernorm
top500_full_residual_mish_L6_d128_nonorm,0.2309235781431198,,7.360903173685074,,11.359320696765481,,1,2.0,0.3,500.0,460422.0,top500_full,residual,mish,none
bands_indices_glcm_lbp_plain_mish_L5_d512_bn,0.23083055019378662,,6.836217641830444,,12.570660383631015,,1,2.0,0.2,924.0,1532422.0,bands_indices_glcm_lbp,plain,mish,batchnorm
texture_all_plain_mish_L5_d512,0.23082764446735382,,8.174598217010498,,10.057478556289219,,1,2.0,0.2,570.0,1351174.0,texture_all,plain,mish,layernorm
top500_full_plain_mish_L3_d512,0.2304335981607437,,7.277845591306686,,10.334138681845635,,1,2.0,0.2,500.0,787974.0,top500_full,plain,mish,layernorm
top500_full_plain_silu_L3_d512,0.2302095741033554,,7.314819097518921,,10.343293852531174,,1,2.0,0.1,500.0,787974.0,top500_full,plain,silu,layernorm
texture_all_residual_relu_L12_d256,0.22999469935894012,,6.291070580482483,,9.945302519141272,,1,2.0,0.5,570.0,3309318.0,texture_all,residual,relu,layernorm
top500_full_plain_gelu_L5_d512,0.22918222844600677,,7.298915833234787,,9.719461328806673,,1,2.0,0.2,500.0,1315334.0,top500_full,plain,gelu,layernorm
bands_indices_texture_residual_gelu_L6_d128_nonorm,0.22813941538333893,,9.940183907747269,,9.54111434699112,,1,2.0,0.3,1368.0,571526.0,bands_indices_texture,residual,gelu,none
top500_full_plain_silu_L5_d256,0.22767238318920135,,8.599772304296494,,10.70256272215043,,1,2.0,0.2,500.0,395526.0,top500_full,plain,silu,layernorm
top500_full_residual_silu_L4_d512_lr0.0005,0.22763337194919586,,6.94257989525795,,9.661431865639408,,1,2.0,0.3,500.0,4465158.0,top500_full,residual,silu,layernorm
bands_indices_residual_silu_L6_d128_nonorm,0.22661377489566803,,7.537414878606796,,10.998049701237255,,1,2.0,0.3,798.0,498566.0,bands_indices,residual,silu,none
texture_all_residual_mish_L6_d128_nonorm,0.2262929230928421,,7.395259290933609,,10.245516090066351,,1,2.0,0.3,570.0,469382.0,texture_all,residual,mish,none
top500_full_plain_relu_L3_d512_nonorm,0.22361300885677338,,7.995732873678207,,11.066723144393594,,1,2.0,0.1,500.0,784902.0,top500_full,plain,relu,none
top500_full_plain_gelu_L3_d512,0.22320778667926788,,8.075416088104248,,10.18905871290272,,1,2.0,0.2,500.0,787974.0,top500_full,plain,gelu,layernorm
all_full_residual_mish_L6_d256_bn,0.22281570732593536,,7.704770565032959,,13.06717334947533,,1,2.0,0.4,3534.0,2487558.0,all_full,residual,mish,batchnorm
top500_full_plain_silu_L3_d256,0.22212232649326324,,7.2396330535411835,,11.089144596993325,,1,2.0,0.2,500.0,262918.0,top500_full,plain,silu,layernorm
all_full_residual_silu_L6_d256_bn,0.22202670574188232,,7.722804695367813,,12.970259275467619,,1,2.0,0.4,3534.0,2487558.0,all_full,residual,silu,batchnorm
bands_indices_hog_residual_silu_L4_d256_nonorm,0.22061896324157715,,9.365066885948181,,10.583339684022858,,1,2.0,0.2,1002.0,1309958.0,bands_indices_hog,residual,silu,none
top500_full_residual_gelu_L8_d256_exp4,0.2204807549715042,,6.78822249174118,,10.231169198569368,,1,2.0,0.5,500.0,4338950.0,top500_full,residual,gelu,layernorm
texture_all_plain_mish_L3_d256,0.22026659548282623,,7.59369432926178,,10.861009493529401,,1,2.0,0.2,570.0,280838.0,texture_all,plain,mish,layernorm
bands_indices_glcm_lbp_residual_geglu_L8_d256_nonorm,0.2202335149049759,,7.4450768530368805,,10.3648765023737,,1,2.0,0.4,924.0,3394310.0,bands_indices_glcm_lbp,residual,geglu,none
texture_all_plain_silu_L3_d256,0.2195901721715927,,7.608943432569504,,10.88753545580894,,1,2.0,0.2,570.0,280838.0,texture_all,plain,silu,layernorm
top500_full_plain_mish_L3_d256,0.21952979266643524,,7.281860709190369,,11.082635355146069,,1,2.0,0.1,500.0,262918.0,top500_full,plain,mish,layernorm
texture_all_residual_silu_L12_d128_nonorm,0.21889770030975342,,7.180974632501602,,9.599986632786393,,1,2.0,0.4,570.0,864902.0,texture_all,residual,silu,none
top500_full_residual_silu_L6_d256_nonorm,0.21854333579540253,,6.884441524744034,,10.83596748250967,,1,2.0,0.3,500.0,1707270.0,top500_full,residual,silu,none
top500_full_residual_relu_L12_d256_nonorm,0.21836911141872406,,7.220648974180222,,10.856229433907476,,1,2.0,0.5,500.0,3284742.0,top500_full,residual,relu,none
texture_all_residual_geglu_L10_d256_nonorm,0.2151462435722351,,6.700809299945831,,9.359867656838395,,1,2.0,0.4,570.0,4092678.0,texture_all,residual,geglu,none
top500_full_residual_mish_L10_d256,0.21474997699260712,,6.882377713918686,,10.145002459902694,,1,2.0,0.5,500.0,2764550.0,top500_full,residual,mish,layernorm
bands_indices_hog_plain_relu_L3_d256_nonorm,0.2136891931295395,,7.002045959234238,,10.70774820869734,,1,2.0,0.1,1002.0,389894.0,bands_indices_hog,plain,relu,none
bands_indices_texture_residual_silu_L6_d128_nonorm,0.2126064896583557,,8.864206820726395,,10.254495025585559,,1,2.0,0.3,1368.0,571526.0,bands_indices_texture,residual,silu,none
bands_indices_hog_residual_mish_L6_d128_nonorm,0.2117517590522766,,8.882998675107956,,10.597626182703147,,1,2.0,0.2,1002.0,524678.0,bands_indices_hog,residual,mish,none
texture_all_plain_relu_L3_d512_nonorm,0.21128536760807037,,9.226840734481812,,10.693027648038747,,1,2.0,0.1,570.0,820742.0,texture_all,plain,relu,none
texture_all_residual_silu_L8_d256_nonorm,0.2101130336523056,,6.64927139878273,,10.375005119729952,,1,2.0,0.3,570.0,2251014.0,texture_all,residual,silu,none
all_full_plain_silu_L3_d512_bn,0.20924760401248932,,6.407574564218521,,13.194010103433813,,1,2.0,0.2,3534.0,2341382.0,all_full,plain,silu,batchnorm
texture_all_residual_gelu_L12_d128_nonorm,0.20859599113464355,,6.980045884847641,,9.402567588174172,,1,2.0,0.4,570.0,864902.0,texture_all,residual,gelu,none
top500_full_plain_relu_L5_d512,0.20697887241840363,,7.485179603099823,,9.774979735845495,,1,2.0,0.2,500.0,1315334.0,top500_full,plain,relu,layernorm
top500_full_plain_gelu_L5_d256,0.20558799803256989,,9.689989686012268,,10.771315558914255,,1,2.0,0.2,500.0,395526.0,top500_full,plain,gelu,layernorm
top500_full_residual_relu_L10_d256_lr0.002_wd0.0005,0.20272047817707062,,6.978755444288254,,10.385115497400424,,1,2.0,0.5,500.0,2764550.0,top500_full,residual,relu,layernorm
texture_all_residual_silu_L6_d128_nonorm,0.20151786506175995,,7.543280720710754,,10.637772652997883,,1,2.0,0.3,570.0,469382.0,texture_all,residual,silu,none
bands_indices_residual_gelu_L6_d128_nonorm,0.19927187263965607,,9.855788201093674,,10.588339175820236,,1,2.0,0.3,798.0,498566.0,bands_indices,residual,gelu,none
full_no_deltas_plain_gelu_L3_d512_nonorm,0.1982056051492691,,7.585590332746506,,9.696493516296629,,1,2.0,0.1,1428.0,1260038.0,full_no_deltas,plain,gelu,none
bands_indices_texture_plain_geglu_L5_d512,0.19762206077575684,,7.772008329629898,,10.335842643445348,,1,2.0,0.3,1368.0,3511302.0,bands_indices_texture,plain,geglu,layernorm
all_full_plain_mish_L5_d512_nonorm,0.19504161179065704,,6.581109017133713,,9.880733338425422,,1,2.0,0.2,3534.0,2863622.0,all_full,plain,mish,none
bands_indices_hog_residual_gelu_L6_d128_nonorm,0.19464866816997528,,9.08963680267334,,10.23560449765623,,1,2.0,0.3,1002.0,524678.0,bands_indices_hog,residual,gelu,none
top500_full_residual_silu_L6_d128_nonorm,0.19392454624176025,,7.432250678539276,,11.692947139476194,,1,2.0,0.3,500.0,460422.0,top500_full,residual,silu,none
top500_full_residual_relu_L10_d256_nonorm,0.19379012286663055,,7.051965594291687,,10.415176761062522,,1,2.0,0.4,500.0,2758918.0,top500_full,residual,relu,none
all_full_plain_gelu_L3_d256_nonorm,0.19250334799289703,,6.3079603016376495,,10.234503631638407,,1,2.0,0.1,3534.0,1038086.0,all_full,plain,gelu,none
bands_indices_texture_residual_geglu_L10_d256_nonorm,0.19206805527210236,,7.21295103430748,,10.163669305958575,,1,2.0,0.4,1368.0,4296966.0,bands_indices_texture,residual,geglu,none
bands_indices_residual_mish_L6_d128_nonorm,0.18984009325504303,,9.865092486143112,,10.832355432368352,,1,2.0,0.3,798.0,498566.0,bands_indices,residual,mish,none
bands_indices_texture_residual_geglu_L8_d256_nonorm,0.1895267218351364,,9.619903564453125,,9.785984709649894,,1,2.0,0.4,1368.0,3507974.0,bands_indices_texture,residual,geglu,none
top500_full_residual_geglu_L6_d256_nonorm,0.1884550303220749,,7.604160904884338,,10.637152479700157,,1,2.0,0.3,500.0,2496774.0,top500_full,residual,geglu,none
full_no_deltas_plain_gelu_L3_d512_bn,0.18764853477478027,,6.489203870296478,,12.959282313053393,,1,2.0,0.2,1428.0,1263110.0,full_no_deltas,plain,gelu,batchnorm
bands_indices_texture_plain_gelu_L3_d512_nonorm,0.18704558908939362,,8.860781043767929,,9.724097387818253,,1,2.0,0.2,1368.0,1229318.0,bands_indices_texture,plain,gelu,none
texture_all_residual_mish_L12_d128_nonorm,0.18617121875286102,,7.006128877401352,,9.644817388328804,,1,2.0,0.4,570.0,864902.0,texture_all,residual,mish,none
bands_indices_glcm_lbp_plain_relu_L3_d256_nonorm,0.18607473373413086,,6.800978630781174,,10.622033066929658,,1,2.0,0.1,924.0,369926.0,bands_indices_glcm_lbp,plain,relu,none
all_full_residual_gelu_L6_d256_bn,0.184100940823555,,7.964188605546951,,13.406235640255547,,1,2.0,0.3,3534.0,2487558.0,all_full,residual,gelu,batchnorm
all_full_plain_gelu_L5_d512_bn,0.18359066545963287,,6.857819110155106,,13.114510926879298,,1,2.0,0.2,3534.0,2868742.0,all_full,plain,gelu,batchnorm
bands_indices_plain_geglu_L5_d256,0.1821594089269638,,7.911539822816849,,11.087870091571538,,1,2.0,0.3,798.0,939526.0,bands_indices,plain,geglu,layernorm
top500_full_residual_geglu_L10_d256_nonorm,0.18045009672641754,,8.22477713227272,,11.043013097545758,,1,2.0,0.5,500.0,4074758.0,top500_full,residual,geglu,none
full_no_deltas_residual_relu_L10_d256_nonorm,0.17807643115520477,,8.889202028512955,,11.255069241730054,,1,2.0,0.4,1428.0,2996486.0,full_no_deltas,residual,relu,none
top500_full_plain_relu_L3_d512,0.1758541464805603,,9.32680293917656,,10.323419779351756,,1,2.0,0.2,500.0,787974.0,top500_full,plain,relu,layernorm
bands_indices_residual_silu_L4_d256_nonorm,0.1743016242980957,,7.986333966255188,,11.086700403732078,,1,2.0,0.2,798.0,1257734.0,bands_indices,residual,silu,none
all_full_residual_mish_L6_d128_bn,0.1725243180990219,,7.408160716295242,,12.966687022490298,,1,2.0,0.4,3534.0,850566.0,all_full,residual,mish,batchnorm
full_no_deltas_plain_mish_L3_d512_nonorm,0.17032575607299805,,9.267174452543259,,9.63671453172486,,1,2.0,0.1,1428.0,1260038.0,full_no_deltas,plain,mish,none
all_full_plain_relu_L5_d256_nonorm,0.16872341930866241,,7.64666274189949,,10.099199152411831,,1,2.0,0.2,3534.0,1169670.0,all_full,plain,relu,none
top500_full_residual_gelu_L4_d512_nonorm_lr0.0005,0.16852815449237823,,8.494791388511658,,11.028653676670233,,1,2.0,0.3,500.0,4460038.0,top500_full,residual,gelu,none
top500_full_residual_silu_L6_d512_nonorm_lr0.0005,0.1672181338071823,,7.935743033885956,,10.922741998188211,,1,2.0,0.3,500.0,6560262.0,top500_full,residual,silu,none
full_no_deltas_plain_geglu_L5_d512,0.16472959518432617,,8.313484489917755,,10.672388658491755,,1,2.0,0.3,1428.0,3572742.0,full_no_deltas,plain,geglu,layernorm
top500_full_plain_geglu_L3_d512,0.16419202089309692,,7.76650607585907,,10.682889723507635,,1,2.0,0.2,500.0,1569798.0,top500_full,plain,geglu,layernorm
full_no_deltas_plain_gelu_L5_d512_bn,0.1624472737312317,,6.81605339050293,,12.91559749582218,,1,2.0,0.2,1428.0,1790470.0,full_no_deltas,plain,gelu,batchnorm
bands_indices_texture_residual_geglu_L6_d128_nonorm,0.16165590286254883,,7.852687686681747,,10.903713725842888,,1,2.0,0.3,1368.0,769670.0,bands_indices_texture,residual,geglu,none
all_full_residual_geglu_L8_d256_nonorm,0.16094626486301422,,7.884947210550308,,11.664626127672038,,1,2.0,0.4,3534.0,4062470.0,all_full,residual,geglu,none
texture_all_residual_mish_L10_d256_nonorm,0.15944890677928925,,8.361634612083435,,11.06226699804747,,1,2.0,0.4,570.0,2776838.0,texture_all,residual,mish,none
bands_indices_glcm_lbp_residual_silu_L4_d256_bn,0.1564134806394577,,7.26635679602623,,13.23575239614988,,1,2.0,0.3,924.0,1292550.0,bands_indices_glcm_lbp,residual,silu,batchnorm
top500_full_residual_geglu_L8_d256_nonorm,0.1538212150335312,,7.715189456939697,,11.102282589311915,,1,2.0,0.5,500.0,3285766.0,top500_full,residual,geglu,none
all_full_residual_geglu_L6_d256_nonorm,0.1528918296098709,,7.9301804304122925,,11.641550784726913,,1,2.0,0.3,3534.0,3273478.0,all_full,residual,geglu,none
all_full_plain_geglu_L5_d512,0.15225844085216522,,8.29755887389183,,10.894387552341168,,1,2.0,0.3,3534.0,5729286.0,all_full,plain,geglu,layernorm
texture_all_plain_mish_L3_d512_nonorm,0.150624081492424,,8.476954698562622,,10.289949571915606,,1,2.0,0.1,570.0,820742.0,texture_all,plain,mish,none
top500_full_plain_relu_L5_d256,0.1475973129272461,,10.79307422041893,,10.92144753341366,,1,2.0,0.2,500.0,395526.0,top500_full,plain,relu,layernorm
top500_full_residual_silu_L8_d256_nonorm,0.14504790306091309,,6.963580846786499,,10.896492192369225,,1,2.0,0.3,500.0,2233094.0,top500_full,residual,silu,none
bands_indices_hog_residual_geglu_L10_d256_nonorm,0.14485682547092438,,7.139401882886887,,10.800390173320052,,1,2.0,0.4,1002.0,4203270.0,bands_indices_hog,residual,geglu,none
bands_indices_glcm_lbp_plain_geglu_L5_d256,0.1444561630487442,,7.965546101331711,,11.135021466637287,,1,2.0,0.2,924.0,1004038.0,bands_indices_glcm_lbp,plain,geglu,layernorm
bands_indices_texture_plain_mish_L3_d512_nonorm,0.14416982233524323,,10.182889550924301,,9.716358798822522,,1,2.0,0.2,1368.0,1229318.0,bands_indices_texture,plain,mish,none
texture_all_residual_mish_L8_d256_nonorm,0.1394820213317871,,7.049325853586197,,10.773697864122328,,1,2.0,0.3,570.0,2251014.0,texture_all,residual,mish,none
texture_all_plain_geglu_L3_d256,0.1373860239982605,,9.429460763931274,,11.660068593810458,,1,2.0,0.2,570.0,558598.0,texture_all,plain,geglu,layernorm
bands_indices_glcm_lbp_plain_mish_L3_d512_bn,0.13270293176174164,,7.020562142133713,,13.153010639166736,,1,2.0,0.2,924.0,1005062.0,bands_indices_glcm_lbp,plain,mish,batchnorm
top500_full_plain_mish_L5_d512_nonorm,0.129841610789299,,7.515212148427963,,11.292042173436759,,1,2.0,0.2,500.0,1310214.0,top500_full,plain,mish,none
full_no_deltas_plain_relu_L3_d512_bn,0.12748484313488007,,6.7309461534023285,,13.041498091131512,,1,2.0,0.2,1428.0,1263110.0,full_no_deltas,plain,relu,batchnorm
bands_indices_hog_plain_mish_L3_d512_nonorm,0.12628287076950073,,9.016651660203934,,10.161440668870698,,1,2.0,0.2,1002.0,1041926.0,bands_indices_hog,plain,mish,none
top500_full_residual_silu_L4_d512_nonorm_lr0.0005,0.12585914134979248,,8.21690708398819,,11.416750318254227,,1,2.0,0.2,500.0,4460038.0,top500_full,residual,silu,none
full_no_deltas_plain_silu_L3_d512_bn,0.12423020601272583,,6.88832625746727,,12.99298793220781,,1,2.0,0.2,1428.0,1263110.0,full_no_deltas,plain,silu,batchnorm
texture_all_residual_silu_L10_d256_nonorm,0.11886396259069443,,7.5862593948841095,,10.878248445946284,,1,2.0,0.4,570.0,2776838.0,texture_all,residual,silu,none
top500_full_residual_geglu_L12_d128_nonorm,0.11822096258401871,,7.2174422442913055,,10.842070466957354,,1,2.0,0.5,500.0,1252230.0,top500_full,residual,geglu,none
all_full_plain_gelu_L3_d512_bn,0.11819863319396973,,6.424824148416519,,13.365431771484293,,1,2.0,0.2,3534.0,2341382.0,all_full,plain,gelu,batchnorm
top500_full_residual_gelu_L4_d256_nonorm,0.11706406623125076,,9.830484539270401,,11.183146804857872,,1,2.0,0.2,500.0,1181446.0,top500_full,residual,gelu,none
all_full_residual_mish_L4_d256_bn,0.1162123903632164,,8.145985752344131,,12.802165062764116,,1,2.0,0.3,3534.0,1960710.0,all_full,residual,mish,batchnorm
bands_indices_hog_plain_gelu_L3_d512_nonorm,0.11093157529830933,,9.183881431818008,,10.14575936063404,,1,2.0,0.1,1002.0,1041926.0,bands_indices_hog,plain,gelu,none
texture_all_plain_gelu_L3_d512_nonorm,0.1095745787024498,,8.965644985437393,,10.636111792908572,,1,2.0,0.1,570.0,820742.0,texture_all,plain,gelu,none
bands_indices_plain_mish_L3_d512_nonorm,0.10955318063497543,,8.319132030010223,,10.337337334808003,,1,2.0,0.2,798.0,937478.0,bands_indices,plain,mish,none
all_full_residual_silu_L8_d256_bn,0.10795992612838745,,7.863675802946091,,13.313028242146071,,1,2.0,0.4,3534.0,3014406.0,all_full,residual,silu,batchnorm
all_full_residual_silu_L4_d256_bn,0.10733482986688614,,8.121594041585922,,12.689700415055507,,1,2.0,0.3,3534.0,1960710.0,all_full,residual,silu,batchnorm
bands_indices_glcm_lbp_residual_mish_L4_d256_bn,0.10711648315191269,,7.370978593826294,,13.282096820152512,,1,2.0,0.3,924.0,1292550.0,bands_indices_glcm_lbp,residual,mish,batchnorm
bands_indices_glcm_lbp_residual_mish_L10_d256_bn,0.10560569912195206,,7.898089289665222,,12.57826094042758,,1,2.0,0.5,924.0,2873094.0,bands_indices_glcm_lbp,residual,mish,batchnorm
top500_full_residual_mish_L4_d256_nonorm,0.10505848377943039,,9.612911194562912,,11.267593240597405,,1,2.0,0.2,500.0,1181446.0,top500_full,residual,mish,none
all_full_residual_silu_L6_d512_bn_lr0.0005,0.09671449661254883,,7.845800369977951,,13.145664702983156,,1,2.0,0.4,3534.0,8120838.0,all_full,residual,silu,batchnorm
full_no_deltas_residual_silu_L12_d256_bn,0.09587711840867996,,7.8899085521698,,12.908631583351244,,1,2.0,0.5,1428.0,3528966.0,full_no_deltas,residual,silu,batchnorm
bands_indices_plain_relu_L3_d256_nonorm,0.09584613889455795,,7.412984222173691,,10.65525481811458,,1,2.0,0.2,798.0,337670.0,bands_indices,plain,relu,none
bands_indices_hog_plain_mish_L5_d512_bn,0.09375850111246109,,6.968051195144653,,13.047684956204565,,1,2.0,0.2,1002.0,1572358.0,bands_indices_hog,plain,mish,batchnorm
bands_indices_glcm_lbp_residual_mish_L12_d256_bn,0.09175610542297363,,8.200649917125702,,13.468401039322897,,1,2.0,0.6,924.0,3399942.0,bands_indices_glcm_lbp,residual,mish,batchnorm
top500_full_plain_gelu_L3_d512_nonorm,0.09110546112060547,,8.064267784357071,,11.318483865883232,,1,2.0,0.1,500.0,784902.0,top500_full,plain,gelu,none
bands_indices_residual_mish_L12_d256_bn,0.09089463949203491,,7.862140983343124,,13.414770931293148,,1,2.0,0.8,798.0,3367686.0,bands_indices,residual,mish,batchnorm
bands_indices_glcm_lbp_residual_silu_L10_d256_bn,0.09073525667190552,,8.033450692892075,,12.591959792043705,,1,2.0,0.5,924.0,2873094.0,bands_indices_glcm_lbp,residual,silu,batchnorm
bands_indices_texture_plain_relu_L5_d512_nonorm,0.08991092443466187,,7.957796007394791,,10.74598522787558,,1,2.0,0.2,1368.0,1754630.0,bands_indices_texture,plain,relu,none
full_no_deltas_residual_mish_L4_d256_bn,0.08931847661733627,,7.490324974060059,,12.932316816277954,,1,2.0,0.3,1428.0,1421574.0,full_no_deltas,residual,mish,batchnorm
texture_all_residual_gelu_L10_d256_nonorm,0.08868449926376343,,8.597233146429062,,10.978117952763368,,1,2.0,0.3,570.0,2776838.0,texture_all,residual,gelu,none
bands_indices_plain_gelu_L3_d512_nonorm,0.08779672533273697,,8.253557235002518,,10.347811973081459,,1,2.0,0.1,798.0,937478.0,bands_indices,plain,gelu,none
bands_indices_texture_residual_silu_L6_d512_bn_lr0.0005,0.08755476027727127,,8.14305916428566,,13.19531305124246,,1,2.0,0.4,1368.0,7011846.0,bands_indices_texture,residual,silu,batchnorm
bands_indices_plain_mish_L5_d512_bn,0.08657854795455933,,6.707967817783356,,12.889801212453415,,1,2.0,0.3,798.0,1467910.0,bands_indices,plain,mish,batchnorm
bands_indices_glcm_lbp_residual_mish_L6_d256_bn,0.08511803299188614,,6.4559683203697205,,12.964661104303241,,1,2.0,0.3,924.0,1819398.0,bands_indices_glcm_lbp,residual,mish,batchnorm
bands_indices_glcm_lbp_plain_relu_L5_d256_nonorm,0.08476344496011734,,7.998150587081909,,10.633236685904697,,1,2.0,0.2,924.0,501510.0,bands_indices_glcm_lbp,plain,relu,none
bands_indices_texture_residual_silu_L12_d256_bn,0.08352747559547424,,8.142956346273422,,13.273239192314627,,1,2.0,0.8,1368.0,3513606.0,bands_indices_texture,residual,silu,batchnorm
bands_indices_hog_plain_relu_L5_d512_nonorm,0.0830841064453125,,8.984071016311646,,11.538217070676161,,1,2.0,0.2,1002.0,1567238.0,bands_indices_hog,plain,relu,none
all_full_residual_mish_L8_d256_bn,0.08305922895669937,,7.973746955394745,,13.51996531704081,,1,2.0,0.5,3534.0,3014406.0,all_full,residual,mish,batchnorm
bands_indices_glcm_lbp_residual_geglu_L10_d256_nonorm,0.08171233534812927,,8.07081162929535,,10.589785695373877,,1,2.0,0.4,924.0,4183302.0,bands_indices_glcm_lbp,residual,geglu,none
top500_full_residual_silu_L4_d256_nonorm,0.07955164462327957,,9.248895198106766,,11.57267907893926,,1,2.0,0.2,500.0,1181446.0,top500_full,residual,silu,none
bands_indices_glcm_lbp_residual_silu_L12_d256_bn,0.07801294326782227,,8.256649225950241,,13.411705639895699,,1,2.0,0.6,924.0,3399942.0,bands_indices_glcm_lbp,residual,silu,batchnorm
bands_indices_residual_geglu_L6_d128_nonorm,0.0751204565167427,,7.960803061723709,,11.052692486601954,,1,2.0,0.4,798.0,696710.0,bands_indices,residual,geglu,none
all_full_residual_gelu_L4_d256_bn,0.0748399868607521,,8.280592411756516,,13.020069606264196,,1,2.0,0.2,3534.0,1960710.0,all_full,residual,gelu,batchnorm
full_no_deltas_residual_mish_L10_d256_bn,0.07217056304216385,,7.930944114923477,,12.64713620527558,,1,2.0,0.5,1428.0,3002118.0,full_no_deltas,residual,mish,batchnorm
top500_full_plain_mish_L3_d512_nonorm,0.07167907804250717,,8.19866880774498,,11.538244481986775,,1,2.0,0.1,500.0,784902.0,top500_full,plain,mish,none
