fold,group,n_features,n_indices,r2,mae,time
2,CRI1,30,1,0.28992393338606476,3.2329970561875205,9.13295292854309
2,EVI2+MNDWI,60,2,0.41713611751491203,2.7838412237037877,13.756572008132935
2,EVI2+GNDVI,60,2,0.5055786399155925,2.4084397759207894,12.869797706604004
2,EVI2+NDTI,60,2,0.5189010827517112,2.4744600491730826,12.499853372573853
2,EVI2+IRECI,60,2,0.3109881093401823,2.669044518742249,13.324431419372559
2,EVI2+CRI1,60,2,0.5003350884277059,2.4231626171440186,14.512489795684814
2,MNDWI+GNDVI,60,2,0.4109465659934137,2.9081099179049494,10.44967246055603
2,MNDWI+NDTI,60,2,0.3923852605340444,3.083976532172272,11.139312028884888
2,MNDWI+IRECI,60,2,0.38149785495816896,2.79169650928144,12.656764507293701
2,MNDWI+CRI1,60,2,0.3429527081257627,2.9886737043698033,11.871948480606079
2,GNDVI+NDTI,60,2,0.5358002216850631,2.859013927014005,10.859553337097168
2,GNDVI+IRECI,60,2,0.4845149664524895,2.5453534874336423,11.286914348602295
2,GNDVI+CRI1,60,2,0.49242585366769026,2.4746713393064463,12.631629467010498
2,NDTI+IRECI,60,2,0.4614634401255002,2.6338107273640636,10.826388359069824
2,NDTI+CRI1,60,2,0.5714786814528064,2.4961707375446505,10.11491346359253
